eid,pid,lab,subject,recording_date,probe_name,acronym,n_clusters_labeled,n_good_clusters_labeled
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,AId6b,27,4
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,ec,24,4
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,CLA,4,0
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,CP,29,6
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,CTXsp,11,1
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,EPd,56,11
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,OLF,4,2
6434f2f5-6bce-42b8-8563-d93d493613a2,f8249eab-d4c2-4fb0-a258-7f4b99fa19e4,angelakilab,NYU-46,2021-06-24,probe00,OT,9,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,ANcr2,20,1
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,PRM,283,12
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,arb,26,1
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,CB,22,3
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,void,43,3
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,sptV,60,1
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,SPVI,410,16
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,SPVC,155,8
288bfbf3-3700-4abe-b6e4-130b5c541e61,05ec6af9-6c83-422d-91a3-ba815fa65e92,angelakilab,NYU-47,2021-06-24,probe01,MY,7,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,SSp-ul1,28,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,void,9,0
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,SSp-ul5,2,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,SSp-ul6a,2,0
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,SSp-un6a,4,0
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,scwm,2,0
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,ccb,2,0
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,VL,6,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,chpl,4,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,fi,16,2
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,CP,16,2
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,root,1,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,st,12,2
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,fiber tracts,18,5
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,RT,110,19
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,VPL,217,40
fc43390d-457e-463a-9fd4-b94a0a8b48f5,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,NYU-47,2021-06-25,probe00,em,21,3
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,ICd,124,4
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,MB,16,3
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,CB,7,1
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,CENT3,58,4
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,CENT2,443,52
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,arb,7,0
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,PCG,33,3
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,V4,214,1
15948667-747b-4702-9d53-354ac70e9119,4e6dfe08-cab0-4a05-903b-94283cb9f8e7,angelakilab,NYU-47,2021-06-22,probe00,NI,16,0
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,arb,308,55
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,CENT3,55,16
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,CENT2,20,4
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,CB,26,11
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,uf,6,3
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,SUV,120,39
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,PARN,59,7
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,LAV,218,41
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,SPVO,206,18
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,MY,9,3
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,SPIV,25,5
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,MV,23,6
15948667-747b-4702-9d53-354ac70e9119,7587e3bb-dd11-4853-b48b-feab0b56ae05,angelakilab,NYU-47,2021-06-22,probe01,NTS,30,11
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,SSp-ul1,5,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,SSp-ul2/3,8,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,SSp-ul5,4,1
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,SSp-ul6a,12,1
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,SSp-ul6b,2,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,ccb,2,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,scwm,1,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,CP,38,1
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,int,26,0
288bfbf3-3700-4abe-b6e4-130b5c541e61,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,angelakilab,NYU-47,2021-06-24,probe00,RT,175,9
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,PRM,56,2
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,arb,89,2
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,COPY,203,14
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,PYR,185,19
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,CU,206,7
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,UVU,280,4
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,root,27,0
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,MDRNv,41,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,NTS,335,7
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,IRN,48,1
fc43390d-457e-463a-9fd4-b94a0a8b48f5,89606895-287e-4559-8536-9830b047af34,angelakilab,NYU-47,2021-06-25,probe01,MY,54,0
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,MOs5,143,1
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,MOs6a,243,6
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,CP,203,7
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,ccg,54,2
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,MOs6b,6,0
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,cing,16,0
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,VL,5,0
a405053a-eb13-4aa4-850c-5a337e5dc7fd,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,NYU-48,2021-06-29,probe00,ACB,78,4
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,CUL4 5,81,5
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,CENT3,279,90
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,arb,72,16
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,P,81,26
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,V4,11,0
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,CENT2,145,26
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,PGRNd,8,2
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,MY,4,2
93ad879a-aa42-4150-83e1-38773c9785e4,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,NYU-48,2021-07-01,probe00,LING,11,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,RSPagl1,13,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,void,5,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,RSPagl2/3,22,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,RSPagl5,24,5
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,RSPd5,46,11
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,RSPd6a,74,9
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,cing,47,5
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,ccb,22,1
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,CA1,66,4
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,DG-mo,18,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,MD,117,24
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,alv,1,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,DG-sg,11,1
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,DG-po,17,3
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,root,1,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,LH,35,7
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,a63a7248-9393-478b-9478-64f421ef5eb8,angelakilab,NYU-48,2021-07-02,probe00,sm,1,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,PAG,145,19
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,MRN,287,34
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,PRNr,343,32
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,ll,142,3
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,PPN,120,8
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,P,11,0
3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b,aeb06797-fddf-4ad2-b0ef-dd1b0f54d034,angelakilab,NYU-48,2021-07-02,probe01,SOCl,3,0
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,VISl1,383,21
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,VISpor1,57,1
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,ENTm2,355,19
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,VISpl1,8,0
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,VISpor2/3,48,2
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,ENTl2,277,10
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,ENTm1,60,6
a405053a-eb13-4aa4-850c-5a337e5dc7fd,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,NYU-48,2021-06-29,probe01,ENTl1,15,0
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,PPN,190,32
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,sV,37,2
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,rust,38,5
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,P,324,46
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,PSV,110,18
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,PRNr,50,9
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,SCdg,58,4
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,MRN,180,29
93ad879a-aa42-4150-83e1-38773c9785e4,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,NYU-48,2021-07-01,probe01,MB,5,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,VISam4,12,1
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,VISam5,22,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,VISam6a,34,2
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,CA1,123,12
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,or,9,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,fp,6,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,DG-mo,97,5
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,DG-sg,38,5
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,DG-po,6,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,Eth,55,5
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,PO,234,18
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,LP,148,34
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,root,20,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,bsc,6,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,VPLpc,98,1
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,ml,28,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,5135e93f-2f1f-4301-9532-b5ad62548c49,angelakilab,NYU-65,2022-09-12,probe00,TH,21,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,DEC,51,7
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,arb,48,8
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,FOTU,56,3
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,PYR,138,25
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,UVU,500,42
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,NTS,237,3
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,DMX,28,0
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,MY,130,4
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,XII,93,4
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,pyd,24,1
