eid,labs,subjects,recording_dates,n_insertions,probes,probe_types,pids,dset_bwm,dset_rs,n_good_clusters_total,n_overall_clusters_total,n_spikes_total,n_trials,duration_seconds,recording_minutes,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,session_json_bytes_total
37bbc17f-8dec-4fa8-97fd-e23a5c6bad1f,hausserlab,PL050,2023-06-06,1,probe00,3B2,567b4da5-6ee6-4300-9f40-442930c2b1ca,true,false,159,1528,6565620,759,4625.074994857482,77,8,6,bic;root;NB;MB;SAG;NLL;P;ll,NB;MB;SAG;P;NLL;ll,61200
e6de6c35-1508-4471-b7c3-f12a5c7a6d39,hausserlab,PL050,2023-06-11,1,probe00,3B2,7cb5128d-aaf5-4859-a236-527bff0f3c76,true,false,75,995,5254659,540,4041.8573770124817,67,9,7,ICe;P;MB;CUN;PB;PRNc;RM;scp;tspc,ICe;MB;CUN;PB;P;PRNc;tspc,41207
e6bdb1f4-b0bf-4451-8f23-4384f2102f91,hausserlab,PL050,2023-06-15,1,probe00,3B2,a91e4882-d3aa-4339-8b14-e94fa419f328,true,false,76,987,4343409,773,4599.004166063503,76,8,6,MRN;MB;PPN;P;PRNr;rust;TRN;PG,PPN;MB;PRNr;rust;TRN;PG,46628
2584ce3c-db10-4076-89cb-5d313138dd38,hausserlab,PL050,2023-06-13,1,probe00,3B2,b114e7e0-92b3-43bb-9529-53860e52606d,true,false,247,1040,4145325,712,4097.372372084996,68,10,9,void;VISp1;VISp2/3;VISp4;VISp5;VISpl5;ENTm6;ENTl3;ENTm5;ENTl5,VISp1;VISp2/3;VISp4;VISp5;VISpl5;ENTm5;ENTm6;ENTl5;ENTl3,47115
0cf6d255-8f2f-463e-84fb-c54bacb79f51,hausserlab,PL050,2023-06-07,1,probe00,3B2,c5b9e063-f640-4936-b851-f7602cb6659b,true,false,110,768,3045600,702,4091.776766185936,68,20,17,VISp1;VISp2/3;VISp4;VISp5;VISp6a;VISp6b;or;fp;CA1;DG-mo;DG-sg;DG-po;MGv;root;MGd;cpd;MGm;PIL;PP;MB,VISp2/3;VISp4;VISp5;VISp6a;VISp6b;or;CA1;DG-mo;DG-sg;DG-po;root;MGd;MGv;PIL;PP;cpd;MB,38796
c02e5155-8e8f-427e-873d-d61490bbb9c3,hausserlab,PL050,2023-06-08,1,probe00,3B2,e089d4d9-0a74-4ebc-951d-67098305e06b,true,false,27,863,980467,929,4802.8661857509815,80,13,7,PAR;void;root;ll;P;sctv;PB;KF;SUT;PC5;SOCl;rust;POR,PAR;ll;P;PC5;rust;SOCl;PB,46023
6ab9d98c-b1e9-4574-b8fe-b9eec88097e0,hausserlab,PL050,2023-06-05,1,probe00,3B2,e4ce2e94-6fb9-4afe-acbf-6f5a3498602e,true,false,145,1318,8206215,874,4639.885641433204,77,14,8,VISp5;VISp6a;scwm;fp;POST;root;bsc;SCig;SCiw;SCdg;MRN;mtg;MB;tspc,VISp6a;POST;SCig;SCiw;SCdg;MB;MRN;tspc,58975
66d98e6e-bcd9-4e78-8fbb-636f7e808b29,hoferlab,SWC_042,2020-07-13,1,probe00,3B2,4f10fbb7-57be-427b-bb1d-a19bd31dc27b,true,false,70,1370,4818947,564,6132.105475513006,102,18,9,SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;or;ccs;alv;CA1;CA2;CA3;fiber tracts;SubG;LGv;root;TH;int,SSp-bfd2/3;SSp-bfd5;CA1;alv;CA3;LGv;TH;SubG;fiber tracts,56314
f9860a11-24d3-452e-ab95-39e199f20a93,hoferlab,SWC_042,2020-07-17,2,probe00;probe01,3B2,b73ef9cf-462c-4de3-ae61-5907790ebd0e;df7d2ca7-068b-4df2-9782-8f6bb7d67f18,true,false,164,1952,10386643,463,6049.547424918012,100,25,17,DG-mo;DG-sg;DG-po;MGd;root;MGv;CA3;CA1;ProS;HATA;ENTm2;ENTm1;void;SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;or;fp;alv;CA2;fiber tracts;LGv,DG-sg;DG-po;root;MGd;MGv;DG-mo;CA3;CA1;ProS;HATA;ENTm1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;CA2;fiber tracts;LGv,79391
c6db3304-c906-400c-aa0f-45dd3945b2ea,hoferlab,SWC_043,2020-09-20,1,probe00,3B2,1e104bf4-7a24-4624-a5b2-c2c8289c0de7,true,false,102,1637,4303244,742,5267.740775174384,87,9,9,CA2;CA3;CA1;BMAp;root;alv;COApl;CTXsp;PA,CA2;CA3;CA1;alv;root;CTXsp;BMAp;PA;COApl,65019
f3ce3197-d534-4618-bf81-b687555d1883,hoferlab,SWC_043,2020-09-15,1,probe01,3B2,2a7caaa4-1710-49a1-ade4-db0a986ae6f5,true,false,93,902,2157824,990,6453.836911332468,107,11,9,MOs1;MOs2/3;MOs5;MOs6a;MOs6b;cing;fa;STR;SEZ;LSr;CP,MOs2/3;MOs5;MOs6a;cing;fa;CP;SEZ;STR;LSr,48508
695a6073-eae0-49e0-bb0f-e9e57a9275b9,hoferlab,SWC_043,2020-09-17,2,probe00;probe01,3B2,3530526e-e690-4222-878f-0f9f401fa759;b1455ca8-3999-4eb8-9e1e-5c8d0d2e5719,true,false,98,1892,3214981,651,4951.548592331786,82,17,9,CA3;BLAp;BMAp;COApl;CA2;alv;VL;root;CA1;void;MOs1;MOs2/3;AId2/3;AId1;OLF;lot;AON,CA3;BLAp;BMAp;COApl;MOs1;MOs2/3;AId2/3;OLF;AON,84496
88d24c31-52e4-49cc-9f32-6adbeb9eba87,hoferlab,SWC_043,2020-09-19,1,probe00,3B2,3fd2d2b3-9415-4b6e-b392-40427fb1c388,true,false,165,910,3881880,547,4418.06528656976,73,7,5,MOs6a;MOp6a;MOp6b;scwm;fa;CP;ACB,MOp6a;MOp6b;fa;CP;ACB,38543
6fb1e12c-883b-46d1-a745-473cde3232c8,hoferlab,SWC_043,2020-09-18,1,probe00,3B2,55423355-281c-41f2-8ef7-5aa098ffbbed,true,false,158,1232,2165204,508,4378.073457311895,72,13,10,SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSs6a;ar;SSs5;LA;ec;AUDd6a;AUDd6b;AUDv6b;SSs6b;scwm,SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSs5;SSs6a;AUDd6a;AUDv6b;scwm;ar;LA,49474
4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,hoferlab,SWC_043,2020-09-21,2,probe01;probe00,3B2,6638cfb3-3831-4fc2-9327-194b76cf22e1;da8dfec1-d265-44e8-84ce-6ae9c109b8bd,true,false,448,2316,23515491,529,4295.954997973798,71,17,12,void;MOs1;FRP2/3;FRP1;ORBvl1;OLF;MOB;STR;ccb;LSr;NDB;LPO;BST;LSv;aco;PS;HY,MOs1;FRP2/3;MOB;STR;LSr;LSv;BST;aco;PS;HY;LPO;NDB,92219
6f09ba7e-e3ce-44b0-932b-c003fb44fb89,hoferlab,SWC_043,2020-09-16,2,probe00;probe01,3B2,bef552f5-efd8-4e98-8467-d54ac7c4ef41;c17772a9-21b5-49df-ab31-3017addea12e,true,false,288,2361,8946419,551,5714.468218402068,95,21,15,MOp6a;MOp6b;scwm;fa;CP;OLF;CTXsp;EPd;PIR;OT;SI;ccs;alv;CA1;DG-mo;DG-sg;DG-po;PO;root;LP;PoT,MOp6a;scwm;fa;CP;CTXsp;OLF;PIR;SI;OT;ccs;CA1;DG-po;LP;PoT;PO,95263
81a1dca0-cc90-47c5-afe3-c277319c47c8,hoferlab,SWC_060,2020-11-26,2,probe01;probe00,3B2,0f306cdc-878a-4ea0-9e91-b97736731637;8386f396-0a69-48b5-98d4-18801066ea76,true,false,184,1466,8860726,444,4669.371300946712,77,22,13,RSPagl5;RSPagl6a;RSPagl6b;cing;fp;ccs;dhc;alv;CA1;root;MB;PRC;SPA;LSr;LSv;STR;BST;SI;aco;OT;HY;MA,ccs;CA1;MB;PRC;SPA;LSr;LSv;STR;BST;aco;HY;SI;MA,62924
dac3a4c1-b666-4de0-87e8-8c514483cacf,hoferlab,SWC_060,2020-11-24,2,probe01;probe00,3B2,6fc4d73c-2071-43ec-a756-c6c6d8322c8b;eb04cc7c-7c10-4e7f-8593-9c3b9b6986f5,true,false,141,1221,3262946,501,4588.880913737524,76,27,15,VISa4;VISa5;VISa2/3;VISa6a;VISa6b;scwm;ccs;CA1;alv;DG-mo;DG-sg;DG-po;CA3;LP;Eth;PO;CL;PCN;TRS;SF;vhc;V3;root;sm;TH;HY;LHA,scwm;alv;DG-sg;DG-po;LP;Eth;PO;PCN;TRS;SF;V3;sm;TH;HY;LHA,57749
875c1e5c-f7ec-45ac-ab82-ecfe7276a707,hoferlab,SWC_060,2020-11-25,2,probe00;probe01,3B2,b33e4298-a735-4781-8dea-d7203b4137fb;d151b391-e6e4-4daf-bd9c-191f4ad837b4,true,false,79,1091,2727283,787,5527.619004589835,92,26,15,LSc;SF;AHN;vhc;MPN;RE;root;V3;PVT;PT;TH;HY;PVH;VISa6a;DG-mo;alv;CA1;VISa5;VISa6b;DG-po;cing;ccs;DG-sg;CL;LP;MD,LSc;SF;V3;PVT;RE;PVH;HY;MPN;alv;CA1;DG-mo;DG-sg;LP;CL;MD,66682
360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,hoferlab,SWC_061,2020-11-26,2,probe00;probe01,3B2,02328ef5-47d4-4690-b020-04b6315aa2d6;06c6741e-9f2a-4114-8ca9-0dc5ccc951e6,true,false,164,1708,4933403,609,5786.4846791003365,96,13,11,ccg;CP;ACB;OLF;SI;OT;MOs2/3;MOs5;FRP5;ORBl5;ORBl2/3;AON;ORBl1,ccg;CP;ACB;OLF;SI;OT;MOs5;FRP5;ORBl5;ORBl2/3;AON,76906
493170a6-fd94-4ee4-884f-cc018c17eeb9,hoferlab,SWC_061,2020-11-23,2,probe01;probe00,3B2,31d8dfb1-71fd-4c53-9229-7cd48bee07e4;68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,true,false,198,1363,6591515,686,4939.251997549527,82,13,12,MOs5;MOs6a;AId6a;ORBl5;AIv6a;ORBl2/3;PIR;OLF;ccg;CP;ACB;SI;OT,MOs5;MOs6a;AId6a;ORBl5;ORBl2/3;PIR;OLF;ccg;CP;ACB;SI;OT,70207
d7e60cc3-6020-429e-a654-636c6cc677ea,hoferlab,SWC_061,2020-11-30,2,probe01;probe00,3B2,6efc58a4-e1cd-4eca-9205-7e4898cc1f8b;8ee585ba-d055-4bb5-bc5f-2266a3d62bf4,true,false,121,1323,3804783,490,5379.192053147184,89,25,17,MOs5;ACAd5;ACAv5;ACAv2/3;IG;LSr;ccg;STR;SH;LSv;DG-mo;DG-sg;DG-po;root;LP;PO;VPM;ml;ZI;PA;TH;HY;STN;MB;int,ACAd5;ACAv5;ACAv2/3;ccg;SH;LSr;LSv;DG-mo;LP;PO;VPM;ml;ZI;STN;MB;int;PA,60957
f4ffb731-8349-4fe4-806e-0232a84e52dd,hoferlab,SWC_066,2022-04-27,1,probe01,3B2,367ea4c4-d1b7-47a6-9f18-5d0df9a3f4de,true,false,13,603,2464229,844,5048.38073046519,84,6,3,SIM;DCO;FL;arb;DN;V4r,SIM;arb;DN,36268
a4747ac8-6a75-444f-b99b-696fff0243fd,hoferlab,SWC_066,2022-04-28,1,probe00,3B2,9b3ad89a-177f-4242-9a96-2fd98721e47f,true,false,9,244,293827,504,3137.2746101581856,52,10,4,fp;CA1;CA2;alv;ec;EPd;ENTl6a;ENTl5;PIR;TR,CA1;CA2;EPd;ENTl5,18128
c4432264-e1ae-446f-8a07-6280abade813,mainenlab,ZFM-01576,2020-12-01,2,probe00;probe01,3B2,63a32e5c-f63a-450d-85cb-140947b67eaf;dce4e63f-7ece-4dae-bd6e-5b116c2fbe37,true,false,421,1528,41934172,848,5400.146218682905,90,26,17,VISpm5;VISpm6a;VISpm6b;scwm;fp;dhc;CA1;ProS;DG-mo;DG-sg;root;bsc;MB;APN;SIM;arb;IP;CB;ICB;SUV;LAV;das;SPIV;MV;IRN;PARN,VISpm6a;VISpm6b;CA1;DG-sg;APN;SIM;arb;IP;CB;ICB;SUV;LAV;das;SPIV;MV;PARN;IRN,82404
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,mainenlab,ZFM-01576,2020-12-03,1,probe00,3B2,6eb8be8d-d089-43c6-b2e4-a6558ca16dcf,true,false,116,644,4104521,1007,6558.304852776854,109,18,13,MOp2/3;MOp1;MOp5;MOs6a;fi;V3;PT;MOs5;ACAd6a;ACAv6b;ACAd6b;cing;ccb;alv;root;vhc;chpl;PVT,MOp2/3;MOp5;MOs5;MOs6a;ACAd6a;ACAd6b;cing;ccb;alv;fi;chpl;PVT;PT,41488
5d6aa933-4b00-4e99-ae2d-5003657592e9,mainenlab,ZFM-01577,2020-10-29,2,probe01;probe00,3B2,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60;6728ddac-63ba-4e63-9884-395c7c16c7a3,true,false,236,1895,25407046,845,6537.957478424989,108,22,19,VISl5;VISl6a;VISli6a;VISli6b;or;fp;alv;CA1;ENTl5;ec;ENTl6a;ENTl3;ICe;ICc;MB;CENT3;CB;CENT2;V4;PCG;PDTg;NI,VISl5;VISl6a;VISli6a;VISli6b;or;CA1;ec;ENTl6a;ENTl5;ENTl3;ICe;ICc;CENT3;CB;CENT2;V4;PCG;PDTg;NI,94199
09b2c4d1-058d-4c84-9fd4-97530f85baf6,mainenlab,ZFM-01577,2020-10-28,2,probe01;probe00,3B2,784c5282-2749-48ca-b211-100d0b24e29b;b78b3c42-eee5-47c6-9717-743b78c0b721,true,false,315,1955,21368733,598,5299.904306289296,88,27,21,CENT3;arb;sctv;PB;scp;P;PARN;PSV;root;I5;CUN;VISp2/3;VISp4;VISp5;VISp6a;DG-mo;CA1;fp;VISp6b;or;alv;ProS;DG-sg;DG-po;MGd;MGv;MB,CENT3;sctv;PB;P;PARN;PSV;I5;VISp2/3;VISp4;VISp5;VISp6a;VISp6b;or;fp;CA1;ProS;DG-po;DG-mo;MGd;MGv;root,84387
63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,mainenlab,ZFM-01577,2020-10-30,1,probe00,3B2,bbf6a51e-2999-4982-803f-8769db095dd2,true,false,90,1021,7803729,456,4545.390554698213,75,9,7,ICc;ICd;CENT2;PAG;PCG;MB;NI;V4;DTN,ICc;ICd;MB;CENT2;DTN;PCG;NI,40947
5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,mainenlab,ZFM-01592,2020-10-21,2,probe00;probe01,3B2,2d544e7f-c8af-46b5-aaa0-caf0ad4d63a1;64f4afa4-ec5f-4ad6-ab28-415a9a8098ed,true,false,181,1962,17201563,1001,6090.009136568053,101,15,11,SIM;V4r;arb;DCO;IP;chpl;CA1;DG-mo;CA3;CA2;alv;ec;EPv;TR;CTXsp,SIM;arb;IP;V4r;DG-mo;CA3;CA1;alv;EPv;CTXsp;TR,102204
746d1902-fa59-4cab-b0aa-013be36060d5,mainenlab,ZFM-01592,2020-10-20,2,probe01;probe00,3B2,39883ded-f5a2-4f4f-a98e-fb138eb8433e;e31b4e39-e350-47a9-aca4-72496d99ff2a,true,false,456,2521,26750274,660,5503.522979000782,91,28,24,CUL4 5;arb;IP;CB;ICB;V4r;chpl;V4;SPIV;MV;NTS;IRN;GRN;MARN;CA1;DG-mo;DG-sg;DG-po;CA3;LP;PO;FF;VPM;VPLpc;TH;ml;ZI;HY,CUL4 5;arb;IP;CB;ICB;SPIV;MV;NTS;IRN;GRN;MARN;CA1;DG-po;CA3;DG-sg;LP;PO;VPM;VPLpc;TH;ml;FF;ZI;HY,104342
56bc129c-6265-407a-a208-cc16d20a6c01,mainenlab,ZFM-01592,2020-10-23,1,probe00,3B2,64aadf54-d662-4934-8c08-cad14ee5b69f,true,false,298,731,51982327,1065,6573.411402071518,109,7,6,CUL4 5;arb;FN;NOD;V4r;SPIV;MY,CUL4 5;arb;FN;NOD;SPIV;MY,45598
f5591ac5-311d-4fa8-9bad-029d7be9c491,mainenlab,ZFM-01935,2021-02-04,1,probe00,3B2,05ccc92c-fcb0-4e92-84d3-de033890c7a8,true,false,33,448,799183,785,5377.580270835596,89,10,5,SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;or;CP;LA;BLAp;STR,SSp-bfd4;SSp-bfd6a;CP;LA;BLAp,31071
1a507308-c63a-4e02-8f32-3239a07dc578,mainenlab,ZFM-01935,2021-02-03,2,probe00;probe01,3B2,7be00744-2e27-4062-8f56-3969e24e9990;834fca72-0b69-44e4-b77e-95a61290b50d,true,false,383,1822,20908699,743,5349.853253426494,89,31,25,SSp-tr1;SSp-tr2/3;SSp-bfd6a;SSp-tr4;SSp-bfd4;SSp-bfd5;VPM;SSp-bfd6b;or;PO;LGd-co;CA3;CA1;ccb;alv;CA2;LP;LD;DG-mo;DG-sg;DG-po;root;bsc;Eth;MGm;ml;HY;FF;ZI;SNr;MB,SSp-tr2/3;SSp-tr4;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;or;ccb;alv;CA1;CA2;CA3;LGd-co;LP;LD;PO;VPM;DG-sg;Eth;MGm;ml;HY;FF;ZI;SNr,88966
ab8a0899-a59f-42e4-8807-95b14056104b,mainenlab,ZFM-01935,2021-02-05,1,probe00,3B2,8ac7e5d5-57a4-41c8-a35d-8195784bfe95,true,false,141,855,6541371,805,5438.048373680193,90,10,9,PVT;MD;PCN;CM;TH;SMT;mtt;HY;DMH;VMH,MD;PCN;CM;TH;SMT;mtt;HY;DMH;VMH,42263
71e03be6-b497-4991-a121-9416dcc1a6e7,mainenlab,ZFM-01935,2021-02-06,1,probe00,3B2,be76cfe3-b2bb-4358-956b-0fad07215972,true,false,135,595,5965053,817,5678.658264254742,94,20,12,RSPv1;root;ccb;DG-mo;V3;chpl;MH;MD;PR;mtt;AMv;IAD;AMd;TH;VM;ZI;df;PVHd;PeF;HY,RSPv1;MH;MD;IAD;AMd;AMv;mtt;VM;PR;ZI;PVHd;PeF,35340
d0ea3148-948d-4817-94f8-dcaf2342bbbe,mainenlab,ZFM-01936,2021-01-19,1,probe00,3B2,36362f75-96d8-4ed4-a728-5e72284d0995,true,false,152,735,4125825,560,5304.741873744593,88,16,11,alv;ccs;CA1;DG-mo;DG-sg;DG-po;root;LP;Eth;PO;VPLpc;TH;MB;ml;FF;VISa6a,CA1;DG-mo;DG-sg;DG-po;LP;Eth;PO;TH;VPLpc;ml;FF,33864
2c44a360-5a56-4971-8009-f469fb59de98,mainenlab,ZFM-01936,2021-01-23,2,probe01;probe00,3B2,688606f8-9733-46f2-8331-b2dd84c5d385;eab03c6e-bf98-48d2-8a0c-1887f34dd554,true,false,286,1441,5418580,602,4163.463966718062,69,31,27,PL2/3;ILA1;ILA2/3;STR;TTd;DP;ACB;SI;void;OLF;LSr;MOp5;MOs5;MOs6a;DG-mo;chpl;ACAd6a;ACAv6a;ACAv6b;cing;ccb;alv;CA3;DG-sg;V3;PVT;MD;CM;IAD;AMd;TH,PL2/3;ILA1;ILA2/3;void;OLF;DP;TTd;STR;LSr;ACB;SI;MOp5;MOs5;MOs6a;ACAd6a;ACAv6a;ACAv6b;cing;ccb;CA3;DG-sg;DG-mo;PVT;MD;CM;IAD;AMd,69485
3f6e25ae-c007-4dc3-aa77-450fd5705046,mainenlab,ZFM-01936,2021-01-24,1,probe00,3B2,be95fb3b-d607-409a-968e-98a3e9bcb577,true,false,136,841,2374687,401,3256.0325661953225,54,8,8,ORBm1;ORBm2/3;ORBm5;AON;DP;ORBvl2/3;OLF;OT,ORBm1;ORBm2/3;ORBm5;ORBvl2/3;DP;AON;OLF;OT,33652
9b5a1754-ac99-4d53-97d3-35c2f6638507,mainenlab,ZFM-01936,2021-01-22,1,probe00,3B2,c2ebf259-9777-4a8f-b1de-5302776961d2,true,false,105,876,4876580,443,4266.533052283193,71,8,8,CP;act;MA;AAA;STR;FS;SI;PAL,CP;act;STR;FS;SI;PAL;MA;AAA,35197
4aa1d525-5c7d-4c50-a147-ec53a9014812,mainenlab,ZFM-01936,2021-01-20,1,probe00,3B2,fddceb2e-82ba-493d-baba-c5d8af65981f,true,false,148,1044,3283333,564,4237.399450762463,70,11,9,MOp2/3;MOp5;BST;CP;LSv;ccb;cing;MOp6a;MOp6b;scwm;VL,MOp2/3;MOp5;MOp6a;MOp6b;ccb;CP;VL;LSv;BST,43194
113c5b6c-940e-4b21-b462-789b4c2be0e5,mainenlab,ZFM-01937,2021-04-08,1,probe00,3B2,af2a0072-e17e-4368-b80b-1359bf6d4647,true,false,130,879,3183499,436,4124.215480495169,68,15,14,MOp1;MOp2/3;MOp5;TRS;MOs6a;MOs5;ACAd6a;ACAd6b;ACAv6b;cing;ccb;LSc;LSr;SF;fi,MOp2/3;MOp5;MOs5;MOs6a;ACAd6a;ACAd6b;ACAv6b;cing;ccb;LSc;LSr;SF;fi;TRS,36239
0b7ee1b6-42db-46cd-a465-08f531366187,mainenlab,ZFM-01937,2021-04-09,1,probe00,3B2,b8dbd3af-a589-41e4-878c-3372eaa1a8f6,true,false,87,514,8442259,797,5107.150024064068,85,8,6,SEZ;CP;STR;int;GPe;SI;MA;PAL,CP;STR;int;GPe;SI;MA,32443
a4a74102-2af5-45dc-9e41-ef7f5aed88be,mainenlab,ZFM-02368,2021-06-01,2,probe00;probe01,3B2,0b8ea3ec-e75b-41a1-9442-64f5fbc11a5a;a5f2ec22-0ff3-4249-bd2f-6247c3990e53,true,false,372,1719,11230191,408,3347.9995378852286,55,28,22,VISa4;VISa5;VISa6a;scwm;VISa6b;ccs;alv;CA1;DG-mo;DG-po;DG-sg;CA3;LP;VPM;PO;ZI;TH;ml;HY;FF;LSr;LSv;BST;STR;SI;MA;OT;void,VISa5;VISa6a;ccs;alv;CA1;DG-po;CA3;LP;PO;VPM;TH;HY;FF;ZI;LSr;LSv;STR;BST;SI;MA;OT;void,68406
72cb5550-43b4-4ef0-add5-e4adfdfb5e02,mainenlab,ZFM-02369,2021-05-19,2,probe01;probe00,3B2,5a4740a3-8e93-495d-b6cf-83dccba01d7a;f4bd76a6-66c9-41f3-9311-6962315f8fc8,true,false,474,1864,43027785,733,6350.945543061361,105,26,17,void;CUL4 5;arb;MV;CENT3;CB;uf;VeCB;V4;VISa5;VISa6a;VISa6b;LP;scwm;CA3;ccs;alv;CA1;DG-mo;DG-sg;ml;DG-po;root;VPLpc;PO;TH,void;CUL4 5;arb;CENT3;uf;CB;VeCB;MV;VISa5;VISa6b;ccs;DG-mo;DG-sg;LP;PO;VPLpc;TH,89406
d0c91c3c-8cbb-4929-8657-31f18bffc294,mainenlab,ZFM-02370,2021-04-27,1,probe00,3B2,664de6d9-bba2-424b-b76c-bb61900c015f,true,false,61,518,2082651,815,5214.218113583197,86,5,4,CP;PIR;ec;EPv;CTXsp,CP;CTXsp;EPv;PIR,32854
6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,mainenlab,ZFM-02370,2021-04-28,1,probe00,3B2,adcd791c-ead3-4572-a9cb-028bbee1d2e4,true,false,295,1049,6138082,552,4216.908302226872,70,12,12,MOs5;MOs6a;STR;ACAd6a;TTd;PL6a;PL6b;cing;fa;OLF;DP;LSr,MOs5;MOs6a;ACAd6a;PL6a;PL6b;cing;fa;OLF;DP;TTd;STR;LSr,43415
88224abb-5746-431f-9c17-17d7ef806e6a,mainenlab,ZFM-02372,2021-06-01,2,probe00;probe01,3B2,523f8301-4f56-4faf-ab33-a9ff11331118;ae03524f-e493-4077-99b1-588244de9a98,true,false,211,1197,8367801,452,4732.656782375088,78,28,11,or;ccs;DG-po;VISa6b;VISa6a;alv;DG-mo;CA1;DG-sg;PoT;PO;LP;CA3;fiber tracts;SPFp;TH;ml;V3;hbc;root;MH;MB;PRC;PF;MRN;HY;LHA;LM,or;CA1;DG-mo;LP;PO;PoT;SPFp;ml;MB;PRC;LHA,54425
7cec9792-b8f9-4878-be7e-f08103dc0323,mainenlab,ZFM-02372,2021-06-02,1,probe00,3B2,e17db2b6-b778-4e2a-845c-c4d040b0c875,true,false,36,695,1985945,616,4575.533253520821,76,10,8,ICd;MB;PAG;CENT2;V4;PCG;DTN;NI;P;GRN,ICd;PAG;CENT2;DTN;PCG;NI;P;GRN,34228
0802ced5-33a3-405e-8336-b65ebc5cb07c,mainenlab,ZFM-02373,2021-06-23,2,probe01;probe00,3B2,3eb6e6e0-8a57-49d6-b7c9-f39d5834e682;7d999a68-0215-4e45-8e6c-879c6ca2b771,true,false,367,1547,12524677,424,3897.8823666666667,64,20,15,VISa2/3;VISa4;VISa5;VISa6a;VISa6b;or;ccs;CA1;DG-mo;PO;VPM;DG-sg;DG-po;root;LP;void;VISa1;scwm;CA3;alv,VISa2/3;VISa4;VISa5;VISa6a;VISa6b;or;ccs;CA1;DG-mo;DG-po;DG-sg;LP;PO;VPM;CA3,64210
239dd3c9-35f3-4462-95ee-91b822a22e6b,mainenlab,ZFM-04308,2022-07-26,2,probe00;probe01,3B2,1f5d62cb-814f-4ab2-b6af-7557ea04d56a;e40193d5-8158-40a1-924b-5a01ed2565dc,true,false,163,1939,10307433,414,4415.147416383168,73,28,14,void;VISpm1;VISpm4;VISpm5;VISpm6a;VISpm6b;cing;fp;dhc;alv;ProS;MRN;APN;DG-mo;SUB;HPF;root;NOT;VISpm2/3;VISam5;VISam6a;or;VISam6b;CA1;DG-sg;DG-po;bsc;MB,VISpm5;VISpm6a;VISpm6b;cing;fp;dhc;alv;ProS;NOT;APN;MRN;CA1;DG-mo;DG-sg,76540
9dd72e52-5393-4c08-9eca-f7dace2e59f6,mainenlab,ZFM-04308,2022-07-27,1,probe01,3B2,9861fa24-d998-4ef5-9606-89002b8706fc,true,false,90,1038,9005047,403,4791.58095313185,79,3,2,void;CUL4 5;arb,CUL4 5;arb,41101
e5fae088-ed96-4d9b-82f9-dfd13c259d52,mainenlab,ZM_1897,2019-12-06,1,probe00,3A,071f02e7-752a-4094-af79-8dd764e9d85d,true,false,132,1045,3514930,548,3472.6303333333335,57,20,13,void;VISa1;VISa2/3;VISa4;VISa5;SSp-tr5;SSp-tr6a;SSp-tr6b;ccs;CA1;ccb;alv;DG-mo;DG-sg;DG-po;CA3;LP;PO;VPLpc;VPM,VISa2/3;VISa5;SSp-tr5;SSp-tr6a;alv;CA1;DG-sg;DG-po;CA3;LP;PO;VPM;VPLpc,43146
dd4da095-4a99-4bf3-9727-f735077dba66,mainenlab,ZM_1897,2019-12-02,2,probe01;probe00,3A,5a34d971-1cb3-4f0e-8dfe-e51e2313a668;8f2e16c4-893b-4f8f-bfb2-94fa452710ec,true,false,536,2725,8524147,413,2562.0710067854807,42,32,24,MOs2/3;MOs5;PL5;PL6a;ORBm6a;ORBm5;ORBvl5;ORBvl2/3;ORBm2/3;OLF;DP;TTd;AON;void;VISam1;VISam2/3;VISam4;VISam5;VISam6a;VISam6b;fp;cing;alv;CA1;DG-mo;DG-sg;DG-po;SGN;MGv;MGd;LP;fiber tracts,MOs5;PL5;PL6a;ORBm6a;ORBm5;ORBvl5;ORBvl2/3;ORBm2/3;OLF;DP;TTd;AON;VISam2/3;VISam5;VISam6a;fp;CA1;DG-mo;DG-sg;DG-po;LP;SGN;MGd;MGv,112744
