recv_time_ns,seq,send_ts_us,payload_bytes,frame_bytes,arrival_interval_ms
1785505293414461700,3645,200626147,4096,4110,4.4981
1785505293460239600,3646,200676144,4096,4110,45.7779
1785505293510652000,3647,200726147,4096,4110,50.4124
1785505293610377500,3648,200776147,4096,4110,99.7255
1785505293615143200,3649,200826147,4096,4110,4.7657
1785505293711730500,3650,200876144,4096,4110,96.5873
1785505293715816500,3651,200926147,4096,4110,4.086
1785505293760728400,3652,200976147,4096,4110,44.9119
1785505293820976200,3653,201026147,4096,4110,60.2478
1785505293920709100,3654,201076147,4096,4110,99.7329
1785505293924255500,3655,201126147,4096,4110,3.5464
1785505293960354200,3656,201176147,4096,4110,36.0987
1785505294022607200,3657,201226147,4096,4110,62.253
1785505294119882400,3658,201276147,4096,4110,97.2752
1785505294296414000,3659,201326147,4096,4110,176.5316
1785505294303477500,3660,201376147,4096,4110,7.0635
1785505294309388600,3661,201426147,4096,4110,5.9111
1785505294323360900,3662,201476483,4096,4110,13.9723
1785505294326035000,3663,201526147,4096,4110,2.6741
1785505294356283700,3664,201576147,4096,4110,30.2487
1785505294432379900,3665,201626147,4096,4110,76.0962
1785505294532589400,3666,201676147,4096,4110,100.2095
1785505294538020000,3667,201726144,4096,4110,5.4306
1785505294561489200,3668,201776147,4096,4110,23.4692
1785505294639299600,3669,201826147,4096,4110,77.8104
1785505294738620800,3670,201876147,4096,4110,99.3212
1785505294743509500,3671,201926147,4096,4110,4.8887
1785505294761911600,3672,201976147,4096,4110,18.4021
1785505294838922500,3673,202026147,4096,4110,77.0109
1785505294943074000,3674,202076147,4096,4110,104.1515
1785505294949032600,3675,202126147,4096,4110,5.9586
1785505294959378600,3676,202176147,4096,4110,10.346
1785505295048005600,3677,202226147,4096,4110,88.627
1785505295147376100,3678,202276147,4096,4110,99.3705
1785505295339450500,3679,202326147,4096,4110,192.0744
1785505295345680900,3680,202376147,4096,4110,6.2304
1785505295348692600,3681,202426144,4096,4110,3.0117
1785505295351416100,3682,202476147,4096,4110,2.7235
1785505295354254200,3683,202526147,4096,4110,2.8381
1785505295356875000,3684,202576147,4096,4110,2.6208
1785505295408218300,3685,202626147,4096,4110,51.3433
1785505295456348600,3686,202676150,4096,4110,48.1303
1785505295512922100,3687,202726147,4096,4110,56.5735
1785505295610383100,3688,202776147,4096,4110,97.461
1785505295616194000,3689,202826147,4096,4110,5.8109
1785505295709818200,3690,202876144,4096,4110,93.6242
1785505295715388000,3691,202926147,4096,4110,5.5698
1785505295762285600,3692,202976147,4096,4110,46.8976
1785505295813761900,3693,203026147,4096,4110,51.4763
1785505295869457100,3694,203076147,4096,4110,55.6952
1785505295968603700,3695,203126147,4096,4110,99.1466
1785505295974263200,3696,203176147,4096,4110,5.6595
1785505296011352300,3697,203226147,4096,4110,37.0891
1785505296070790000,3698,203276147,4096,4110,59.4377
1785505296175424300,3699,203326147,4096,4110,104.6343
1785505296400409000,3700,203376147,4096,4110,224.9847
1785505296409358600,3701,203426147,4096,4110,8.9496
1785505296414700600,3702,203476147,4096,4110,5.342
1785505296418010800,3703,203526147,4096,4110,3.3102
1785505296421800100,3704,203576147,4096,4110,3.7893
1785505296424753200,3705,203626228,4096,4110,2.9531
1785505296480823600,3706,203676147,4096,4110,56.0704
1785505296510918200,3707,203726147,4096,4110,30.0946
1785505296583081500,3708,203776147,4096,4110,72.1633
1785505296685200100,3709,203826147,4096,4110,102.1186
1785505296690957600,3710,203876144,4096,4110,5.7575
1785505296714609600,3711,203926147,4096,4110,23.652
1785505296789647600,3712,203976147,4096,4110,75.038
1785505296888809600,3713,204026147,4096,4110,99.162
1785505296894229800,3714,204076147,4096,4110,5.4202
1785505296909211600,3715,204126147,4096,4110,14.9818
1785505296990934400,3716,204176147,4096,4110,81.7228
1785505297092388300,3717,204226147,4096,4110,101.4539
1785505297096814700,3718,204276147,4096,4110,4.4264
1785505297107840800,3719,204326147,4096,4110,11.0261
1785505297371378700,3720,204376147,4096,4110,263.5379
1785505297375724600,3721,204426147,4096,4110,4.3459
1785505297380359800,3722,204476147,4096,4110,4.6352
1785505297383482300,3723,204526147,4096,4110,3.1225
1785505297399787700,3724,204576147,4096,4110,16.3054
1785505297460811300,3725,204626147,4096,4110,61.0236
1785505297503923300,3726,204676147,4096,4110,43.112
1785505297558970600,3727,204726147,4096,4110,55.0473
1785505297608167900,3728,204776147,4096,4110,49.1973
1785505297613292900,3729,204826144,4096,4110,5.125
1785505297656463000,3730,204876147,4096,4110,43.1701
1785505297759632000,3731,204926147,4096,4110,103.169
1785505297764408000,3732,204976147,4096,4110,4.776
1785505297860416800,3733,205026144,4096,4110,96.0088
1785505297864842000,3734,205076147,4096,4110,4.4252
1785505297911920900,3735,205126144,4096,4110,47.0789
1785505298016646000,3736,205176147,4096,4110,104.7251
1785505298022189300,3737,205226144,4096,4110,5.5433
1785505298063646100,3738,205276147,4096,4110,41.4568
1785505298120952500,3739,205326147,4096,4110,57.3064
1785505298221350200,3740,205376147,4096,4110,100.3977
1785505298437708500,3741,205426147,4096,4110,216.3583
1785505298444131600,3742,205476147,4096,4110,6.4231
1785505298448438000,3743,205526147,4096,4110,4.3064
1785505298451240800,3744,205576147,4096,4110,2.8028
1785505298453884100,3745,205626147,4096,4110,2.6433
1785505298456570400,3746,205676147,4096,4110,2.6863
1785505298530550300,3747,205726147,4096,4110,73.9799
1785505298630765200,3748,205776147,4096,4110,100.2149
1785505298637073500,3749,205826147,4096,4110,6.3083
1785505298661455800,3750,205876147,4096,4110,24.3823
1785505298734709600,3751,205926147,4096,4110,73.2538
1785505298832746900,3752,205976147,4096,4110,98.0373
1785505298837160200,3753,206026147,4096,4110,4.4133
1785505298863979900,3754,206076147,4096,4110,26.8197
1785505298939279200,3755,206126147,4096,4110,75.2993
1785505299041839700,3756,206176147,4096,4110,102.5605
1785505299046251300,3757,206226147,4096,4110,4.4116
1785505299059980400,3758,206276147,4096,4110,13.7291
1785505299146159400,3759,206326147,4096,4110,86.179
1785505299247314900,3760,206376147,4096,4110,101.1555
1785505299434633700,3761,206426147,4096,4110,187.3188
1785505299439337600,3762,206476147,4096,4110,4.7039
1785505299441948800,3763,206526147,4096,4110,2.6112
1785505299444489900,3764,206576147,4096,4110,2.5411
1785505299447798800,3765,206626147,4096,4110,3.3089
1785505299456537500,3766,206676147,4096,4110,8.7387
1785505299552377700,3767,206726147,4096,4110,95.8402
1785505299602990100,3768,206776147,4096,4110,50.6124
1785505299659422200,3769,206826147,4096,4110,56.4321
1785505299665364400,3770,206876147,4096,4110,5.9422
1785505299760254300,3771,206926144,4096,4110,94.8899
1785505299764940500,3772,206976147,4096,4110,4.6862
1785505299812517000,3773,207026147,4096,4110,47.5765
1785505299863065200,3774,207076147,4096,4110,50.5482
1785505299913202700,3775,207126147,4096,4110,50.1375
1785505300006746100,3776,207176147,4096,4110,93.5434
1785505300064992300,3777,207226152,4096,4110,58.2462
1785505300108748200,3778,207276147,4096,4110,43.7559
1785505300113729900,3779,207326147,4096,4110,4.9817
1785505300168629900,3780,207376144,4096,4110,54.9
1785505300211032400,3781,207426147,4096,4110,42.4025
1785505300462720000,3782,207476147,4096,4110,251.6876
1785505300469318500,3783,207526147,4096,4110,6.5985
1785505300476404900,3784,207576147,4096,4110,7.0864
1785505300479223300,3785,207626147,4096,4110,2.8184
1785505300485772200,3786,207676147,4096,4110,6.5489
1785505300567811200,3787,207726147,4096,4110,82.039
1785505300570447900,3788,207776147,4096,4110,2.6367
1785505300612817700,3789,207826147,4096,4110,42.3698
1785505300680342700,3790,207876147,4096,4110,67.525
1785505300779649200,3791,207926147,4096,4110,99.3065
1785505300784916900,3792,207976147,4096,4110,5.2677
1785505300811856700,3793,208026147,4096,4110,26.9398
1785505300886278300,3794,208076147,4096,4110,74.4216
1785505300985411100,3795,208126147,4096,4110,99.1328
1785505300989462300,3796,208176147,4096,4110,4.0512
1785505301014587200,3797,208226147,4096,4110,25.1249
1785505301088887600,3798,208276147,4096,4110,74.3004
1785505301190491600,3799,208326147,4096,4110,101.604
1785505301197013700,3800,208376147,4096,4110,6.5221
1785505301210933200,3801,208426147,4096,4110,13.9195
1785505301515297300,3802,208476147,4096,4110,304.3641
1785505301520803500,3803,208526147,4096,4110,5.5062
1785505301524769700,3804,208576147,4096,4110,3.9662
1785505301527416800,3805,208626147,4096,4110,2.6471
1785505301529980200,3806,208676147,4096,4110,2.5634
1785505301594894800,3807,208726147,4096,4110,64.9146
1785505301599701700,3808,208776147,4096,4110,4.8069
1785505301606471600,3809,208826147,4096,4110,6.7699
1785505301709425000,3810,208876147,4096,4110,102.9534
1785505301758048800,3811,208926147,4096,4110,48.6238
1785505301802381400,3812,208976144,4096,4110,44.3326
1785505301853726100,3813,209026147,4096,4110,51.3447
1785505301901954400,3814,209076147,4096,4110,48.2283
1785505301952068100,3815,209126152,4096,4110,50.1137
1785505302010318200,3816,209176147,4096,4110,58.2501
1785505302013843000,3817,209226147,4096,4110,3.5248
1785505302110772300,3818,209276147,4096,4110,96.9293
1785505302117467300,3819,209326147,4096,4110,6.695
1785505302162974900,3820,209376147,4096,4110,45.5076
1785505302215070600,3821,209426147,4096,4110,52.0957
1785505302261417100,3822,209476147,4096,4110,46.3465
1785505302505073200,3823,209526147,4096,4110,243.6561
1785505302510980800,3824,209576147,4096,4110,5.9076
1785505302514796400,3825,209626147,4096,4110,3.8156
1785505302517610500,3826,209676147,4096,4110,2.8141
1785505302520635700,3827,209726147,4096,4110,3.0252
1785505302625805700,3828,209776147,4096,4110,105.17
1785505302632768300,3829,209826147,4096,4110,6.9626
1785505302658973700,3830,209876147,4096,4110,26.2054
1785505302722126200,3831,209926147,4096,4110,63.1525
1785505302827856400,3832,209976147,4096,4110,105.7302
1785505302833397000,3833,210026147,4096,4110,5.5406
1785505302860521500,3834,210076147,4096,4110,27.1245
1785505302933651100,3835,210126147,4096,4110,73.1296
1785505303033067200,3836,210176147,4096,4110,99.4161
1785505303038671400,3837,210226147,4096,4110,5.6042
1785505303063007100,3838,210276147,4096,4110,24.3357
1785505303137279000,3839,210326147,4096,4110,74.2719
1785505303237112500,3840,210376147,4096,4110,99.8335
1785505303242698500,3841,210426147,4096,4110,5.586
1785505303262425200,3842,210476147,4096,4110,19.7267
1785505303507373900,3843,210526147,4096,4110,244.9487
1785505303512278200,3844,210576147,4096,4110,4.9043
1785505303515052700,3845,210626147,4096,4110,2.7745
1785505303517628900,3846,210676147,4096,4110,2.5762
1785505303542683900,3847,210726147,4096,4110,25.055
1785505303649078900,3848,210776147,4096,4110,106.395
1785505303653639300,3849,210826147,4096,4110,4.5604
1785505303656239000,3850,210876147,4096,4110,2.5997
1785505303754294500,3851,210926147,4096,4110,98.0555
1785505303801038300,3852,210976147,4096,4110,46.7438
1785505303855983000,3853,211026147,4096,4110,54.9447
1785505303859601000,3854,211076147,4096,4110,3.618
1785505303959276900,3855,211126144,4096,4110,99.6759
1785505303965058400,3856,211176148,4096,4110,5.7815
1785505304013863500,3857,211226144,4096,4110,48.8051
1785505304064917500,3858,211276147,4096,4110,51.054
1785505304159705300,3859,211326147,4096,4110,94.7878
1785505304164516800,3860,211376147,4096,4110,4.8115
1785505304208221300,3861,211426147,4096,4110,43.7045
1785505304263209100,3862,211476147,4096,4110,54.9878
1785505304311663800,3863,211526147,4096,4110,48.4547
1785505304523250600,3864,211576147,4096,4110,211.5868
1785505304526565200,3865,211626147,4096,4110,3.3146
1785505304529509000,3866,211676147,4096,4110,2.9438
1785505304533121500,3867,211726147,4096,4110,3.6125
1785505304566649200,3868,211776147,4096,4110,33.5277
1785505304673326900,3869,211826147,4096,4110,106.6777
1785505304678471900,3870,211876147,4096,4110,5.145
1785505304711705300,3871,211926147,4096,4110,33.2334
1785505304776541500,3872,211976147,4096,4110,64.8362
1785505304873468200,3873,212026147,4096,4110,96.9267
1785505304876994500,3874,212076147,4096,4110,3.5263
1785505304906876900,3875,212126147,4096,4110,29.8824
1785505304974932200,3876,212176147,4096,4110,68.0553
1785505305011219800,3877,212226147,4096,4110,36.2876
1785505305085641200,3878,212276147,4096,4110,74.4214
1785505305183900600,3879,212326147,4096,4110,98.2594
1785505305192746900,3880,212376147,4096,4110,8.8463
1785505305212353400,3881,212426147,4096,4110,19.6065
1785505305286716600,3882,212476147,4096,4110,74.3632
1785505305388272100,3883,212526147,4096,4110,101.5555
1785505305570259900,3884,212576147,4096,4110,181.9878
1785505305575654900,3885,212626147,4096,4110,5.395
1785505305578876700,3886,212676147,4096,4110,3.2218
1785505305589396400,3887,212726147,4096,4110,10.5197
1785505305593281300,3888,212776147,4096,4110,3.8849
1785505305608284400,3889,212826147,4096,4110,15.0031
1785505305697331400,3890,212876147,4096,4110,89.047
1785505305797435600,3891,212926147,4096,4110,100.1042
1785505305802892300,3892,212976147,4096,4110,5.4567
1785505305810538800,3893,213026147,4096,4110,7.6465
1785505305904315000,3894,213076147,4096,4110,93.7762
1785505305957933100,3895,213126147,4096,4110,53.6181
1785505306003010500,3896,213176147,4096,4110,45.0774
1785505306015830800,3897,213226147,4096,4110,12.8203
1785505306110650000,3898,213276147,4096,4110,94.8192
1785505306114778500,3899,213326147,4096,4110,4.1285
1785505306210082400,3900,213376144,4096,4110,95.3039
1785505306219804700,3901,213426147,4096,4110,9.7223
1785505306260258000,3902,213476144,4096,4110,40.4533
1785505306311668000,3903,213526147,4096,4110,51.41
1785505306412399500,3904,213576147,4096,4110,100.7315
1785505306623908000,3905,213626147,4096,4110,211.5085
1785505306629152100,3906,213676147,4096,4110,5.2441
1785505306632636200,3907,213726147,4096,4110,3.4841
1785505306635535600,3908,213776147,4096,4110,2.8994
1785505306638133500,3909,213826147,4096,4110,2.5979
1785505306659585900,3910,213876147,4096,4110,21.4524
1785505306718094000,3911,213926147,4096,4110,58.5081
1785505306815875500,3912,213976147,4096,4110,97.7815
1785505306818531300,3913,214026147,4096,4110,2.6558
1785505306862286300,3914,214076147,4096,4110,43.755
1785505306927202500,3915,214126147,4096,4110,64.9162
1785505307029337200,3916,214176147,4096,4110,102.1347
1785505307033802100,3917,214226147,4096,4110,4.4649
1785505307058945100,3918,214276147,4096,4110,25.143
1785505307134667600,3919,214326147,4096,4110,75.7225
1785505307233833300,3920,214376147,4096,4110,99.1657
1785505307239548300,3921,214426147,4096,4110,5.715
1785505307263910200,3922,214476147,4096,4110,24.3619
1785505307336926600,3923,214526147,4096,4110,73.0164
1785505307439017700,3924,214576147,4096,4110,102.0911
1785505307656166800,3925,214626147,4096,4110,217.1491
1785505307662297100,3926,214676147,4096,4110,6.1303
1785505307665079800,3927,214726147,4096,4110,2.7827
1785505307667643400,3928,214776147,4096,4110,2.5636
1785505307670186400,3929,214826147,4096,4110,2.543
1785505307672944800,3930,214876144,4096,4110,2.7584
1785505307747236700,3931,214926147,4096,4110,74.2919
1785505307844828500,3932,214976147,4096,4110,97.5918
1785505307847827700,3933,215026147,4096,4110,2.9992
1785505307856497200,3934,215076147,4096,4110,8.6695
1785505307944007700,3935,215126147,4096,4110,87.5105
1785505308003486900,3936,215176147,4096,4110,59.4792
1785505308053277400,3937,215226147,4096,4110,49.7905
1785505308156199100,3938,215276147,4096,4110,102.9217
1785505308160877000,3939,215326147,4096,4110,4.6779
1785505308163602100,3940,215376144,4096,4110,2.7251
1785505308212854500,3941,215426147,4096,4110,49.2524
1785505308263352500,3942,215476147,4096,4110,50.498
1785505308356651700,3943,215526147,4096,4110,93.2992
1785505308360670800,3944,215576147,4096,4110,4.0191
1785505308412821500,3945,215626147,4096,4110,52.1507
1785505308628978800,3946,215676147,4096,4110,216.1573
1785505308636720800,3947,215726147,4096,4110,7.742
1785505308640079200,3948,215776147,4096,4110,3.3584
1785505308665365100,3949,215826147,4096,4110,25.2859
1785505308670768400,3950,215876147,4096,4110,5.4033
1785505308710964500,3951,215926147,4096,4110,40.1961
1785505308769745000,3952,215976147,4096,4110,58.7805
1785505308871512400,3953,216026147,4096,4110,101.7674
1785505308876915100,3954,216076147,4096,4110,5.4027
1785505308913522500,3955,216126147,4096,4110,36.6074
1785505308975129800,3956,216176147,4096,4110,61.6073
1785505309074946200,3957,216226147,4096,4110,99.8164
1785505309079831000,3958,216276147,4096,4110,4.8848
1785505309113485700,3959,216326147,4096,4110,33.6547
1785505309179270500,3960,216376147,4096,4110,65.7848
1785505309277415400,3961,216426147,4096,4110,98.1449
1785505309282753600,3962,216476147,4096,4110,5.3382
1785505309311542600,3963,216526147,4096,4110,28.789
1785505309383793800,3964,216576147,4096,4110,72.2512
1785505309484366400,3965,216626147,4096,4110,100.5726
1785505309662595800,3966,216676147,4096,4110,178.2294
1785505309666387800,3967,216726147,4096,4110,3.792
1785505309668977500,3968,216776147,4096,4110,2.5897
1785505309683513000,3969,216826147,4096,4110,14.5355
1785505309686102700,3970,216876147,4096,4110,2.5897
1785505309707601900,3971,216926147,4096,4110,21.4992
1785505309791315700,3972,216976147,4096,4110,83.7138
1785505309896139800,3973,217026147,4096,4110,104.8241
1785505309900915700,3974,217076147,4096,4110,4.7759
1785505309907194500,3975,217126147,4096,4110,6.2788
1785505309998071200,3976,217176147,4096,4110,90.8767
1785505310056175900,3977,217226147,4096,4110,58.1047
1785505310102095900,3978,217276154,4096,4110,45.92
1785505310160016000,3979,217326147,4096,4110,57.9201
1785505310202526500,3980,217376147,4096,4110,42.5105
1785505310259221500,3981,217426147,4096,4110,56.695
1785505310304576100,3982,217476147,4096,4110,45.3546
1785505310360799300,3983,217526152,4096,4110,56.2232
1785505310366995200,3984,217576147,4096,4110,6.1959
1785505310411439700,3985,217626144,4096,4110,44.4445
1785505310463383900,3986,217676147,4096,4110,51.9442
1785505310681288500,3987,217726147,4096,4110,217.9046
1785505310685939900,3988,217776147,4096,4110,4.6514
1785505310689805400,3989,217826147,4096,4110,3.8655
1785505310693210100,3990,217876147,4096,4110,3.4047
1785505310710935700,3991,217926147,4096,4110,17.7256
1785505310757946700,3992,217976147,4096,4110,47.011
1785505310811336200,3993,218026147,4096,4110,53.3895
1785505310918455400,3994,218076147,4096,4110,107.1192
1785505310921091600,3995,218126147,4096,4110,2.6362
1785505310960700400,3996,218176147,4096,4110,39.6088
1785505311022666600,3997,218226147,4096,4110,61.9662
1785505311124304900,3998,218276147,4096,4110,101.6383
1785505311130078400,3999,218326147,4096,4110,5.7735
1785505311166708900,4000,218376147,4096,4110,36.6305
1785505311228044900,4001,218426147,4096,4110,61.336
1785505311328098000,4002,218476147,4096,4110,100.0531
1785505311333894600,4003,218526147,4096,4110,5.7966
1785505311362393300,4004,218576147,4096,4110,28.4987
1785505311433608500,4005,218626147,4096,4110,71.2152
1785505311533719800,4006,218676147,4096,4110,100.1113
1785505311740130900,4007,218726147,4096,4110,206.4111
1785505311746662900,4008,218776147,4096,4110,6.532
1785505311751349500,4009,218826147,4096,4110,4.6866
1785505311754038200,4010,218876147,4096,4110,2.6887
1785505311756641700,4011,218926147,4096,4110,2.6035
1785505311759209900,4012,218976147,4096,4110,2.5682
1785505311838011700,4013,219026147,4096,4110,78.8018
1785505311936453500,4014,219076147,4096,4110,98.4418
1785505311939066400,4015,219126147,4096,4110,2.6129
1785505311959814500,4016,219176147,4096,4110,20.7481
1785505312047980500,4017,219226147,4096,4110,88.166
1785505312150775200,4018,219276147,4096,4110,102.7947
1785505312155574000,4019,219326147,4096,4110,4.7988
1785505312158400100,4020,219376147,4096,4110,2.8261
1785505312253721000,4021,219426147,4096,4110,95.3209
1785505312304557700,4022,219476147,4096,4110,50.8367
1785505312354275000,4023,219525197,4096,4110,49.7173
1785505312410898500,4024,219576147,4096,4110,56.6235
1785505312451770700,4025,219626147,4096,4110,40.8722
1785505312509234200,4026,219676144,4096,4110,57.4635
1785505312514021100,4027,219726147,4096,4110,4.7869
1785505312753003500,4028,219776147,4096,4110,238.9824
1785505312761186300,4029,219826147,4096,4110,8.1828
1785505312765391800,4030,219876147,4096,4110,4.2055
1785505312768217900,4031,219926147,4096,4110,2.8261
1785505312808640100,4032,219976144,4096,4110,40.4222
1785505312814412400,4033,220026147,4096,4110,5.7723
1785505312872850100,4034,220076147,4096,4110,58.4377
1785505312965632700,4035,220126147,4096,4110,92.7826
1785505312972295000,4036,220176147,4096,4110,6.6623
1785505313006282500,4037,220226147,4096,4110,33.9875
1785505313065598500,4038,220276147,4096,4110,59.316
1785505313171879900,4039,220326147,4096,4110,106.2814
1785505313177308300,4040,220376147,4096,4110,5.4284
1785505313211585300,4041,220426147,4096,4110,34.277
1785505313275840700,4042,220476147,4096,4110,64.2554
1785505313377119800,4043,220526147,4096,4110,101.2791
1785505313382581400,4044,220576147,4096,4110,5.4616
1785505313415145600,4045,220625358,4096,4110,32.5642
1785505313480859200,4046,220676147,4096,4110,65.7136
1785505313579927100,4047,220726147,4096,4110,99.0679
1785505313805146000,4048,220776147,4096,4110,225.2189
1785505313811793400,4049,220826147,4096,4110,6.6474
1785505313816175200,4050,220876147,4096,4110,4.3818
1785505313819480600,4051,220926147,4096,4110,3.3054
1785505313823014300,4052,220976147,4096,4110,3.5337
1785505313825700700,4053,221026147,4096,4110,2.6864
1785505313889691800,4054,221076147,4096,4110,63.9911
1785505313991138300,4055,221126147,4096,4110,101.4465
1785505313997413500,4056,221176147,4096,4110,6.2752
1785505314011057600,4057,221226147,4096,4110,13.6441
1785505314095088600,4058,221276147,4096,4110,84.031
1785505314189895400,4059,221326147,4096,4110,94.8068
1785505314192579100,4060,221376147,4096,4110,2.6837
1785505314210732500,4061,221426147,4096,4110,18.1534
1785505314299609500,4062,221476147,4096,4110,88.877
1785505314356197600,4063,221526147,4096,4110,56.5881
1785505314401483000,4064,221576154,4096,4110,45.2854
1785505314460409500,4065,221626147,4096,4110,58.9265
1785505314502800500,4066,221676147,4096,4110,42.391
1785505314561129300,4067,221726144,4096,4110,58.3288
1785505314566912400,4068,221776147,4096,4110,5.7831
1785505314789831300,4069,221826147,4096,4110,222.9189
1785505314793072200,4070,221876148,4096,4110,3.2409
1785505314795718000,4071,221926147,4096,4110,2.6458
1785505314798306900,4072,221976147,4096,4110,2.5889
1785505314856753800,4073,222026144,4096,4110,58.4469
1785505314865004800,4074,222076215,4096,4110,8.251
1785505314908234000,4075,222126147,4096,4110,43.2292
1785505314961440000,4076,222176147,4096,4110,53.206
1785505315010597000,4077,222226147,4096,4110,49.157
1785505315116327200,4078,222276147,4096,4110,105.7302
1785505315120134400,4079,222326147,4096,4110,3.8072
1785505315162045500,4080,222376147,4096,4110,41.9111
1785505315218007700,4081,222426147,4096,4110,55.9622
1785505315320110300,4082,222476147,4096,4110,102.1026
1785505315327191100,4083,222526147,4096,4110,7.0808
1785505315361996200,4084,222576147,4096,4110,34.8051
1785505315426987600,4085,222626147,4096,4110,64.9914
1785505315527233800,4086,222676147,4096,4110,100.2462
1785505315533493200,4087,222726147,4096,4110,6.2594
1785505315561986600,4088,222776147,4096,4110,28.4934
1785505315789086300,4089,222826147,4096,4110,227.0997
1785505315792873100,4090,222876147,4096,4110,3.7868
1785505315795610700,4091,222926147,4096,4110,2.7376
1785505315828907800,4092,222976147,4096,4110,33.2971
1785505315856583000,4093,223026147,4096,4110,27.6752
1785505315860478200,4094,223076147,4096,4110,3.8952
1785505315931346300,4095,223126144,4096,4110,70.8681
1785505316038633000,4096,223176147,4096,4110,107.2867
1785505316044297300,4097,223226147,4096,4110,5.6643
1785505316061164600,4098,223276147,4096,4110,16.8673
1785505316145178000,4099,223326147,4096,4110,84.0134
1785505316242503900,4100,223376147,4096,4110,97.3259
1785505316249709600,4101,223426147,4096,4110,7.2057
1785505316261200300,4102,223476147,4096,4110,11.4907
1785505316349875300,4103,223526147,4096,4110,88.675
1785505316448495300,4104,223576147,4096,4110,98.62
1785505316454188700,4105,223626147,4096,4110,5.6934
1785505316457394200,4106,223676147,4096,4110,3.2055
1785505316553746700,4107,223726147,4096,4110,96.3525
1785505316610764600,4108,223776147,4096,4110,57.0179
1785505316656412400,4109,223826147,4096,4110,45.6478
1785505316837811200,4110,223876156,4096,4110,181.3988
1785505316845830200,4111,223926147,4096,4110,8.019
1785505316850205600,4112,223976147,4096,4110,4.3754
1785505316853161300,4113,224026147,4096,4110,2.9557
1785505316905822800,4114,224076147,4096,4110,52.6615
1785505316957019400,4115,224126147,4096,4110,51.1966
1785505316961531100,4116,224176144,4096,4110,4.5117
1785505317008321500,4117,224226147,4096,4110,46.7904
1785505317059325100,4118,224276147,4096,4110,51.0036
1785505317111765300,4119,224326183,4096,4110,52.4402
1785505317165914000,4120,224376147,4096,4110,54.1487
1785505317215291000,4121,224426147,4096,4110,49.377
1785505317266123400,4122,224476147,4096,4110,50.8324
1785505317369271600,4123,224526147,4096,4110,103.1482
1785505317373762600,4124,224576147,4096,4110,4.491
1785505317412390000,4125,224626147,4096,4110,38.6274
1785505317484797500,4126,224676147,4096,4110,72.4075
1785505317575407900,4127,224726147,4096,4110,90.6104
1785505317580988900,4128,224776147,4096,4110,5.581
1785505317612263300,4129,224826147,4096,4110,31.2744
1785505317820476700,4130,224876147,4096,4110,208.2134
1785505317827710000,4131,224926147,4096,4110,7.2333
1785505317833298900,4132,224976147,4096,4110,5.5889
1785505317836526400,4133,225026147,4096,4110,3.2275
1785505317884144400,4134,225076147,4096,4110,47.618
1785505317986048400,4135,225126147,4096,4110,101.904
1785505317990546300,4136,225176147,4096,4110,4.4979
1785505318013413200,4137,225226147,4096,4110,22.8669
1785505318085101300,4138,225276147,4096,4110,71.6881
1785505318182621300,4139,225326147,4096,4110,97.52
1785505318186069000,4140,225376147,4096,4110,3.4477
1785505318210474200,4141,225426147,4096,4110,24.4052
1785505318291471200,4142,225476147,4096,4110,80.997
1785505318395089800,4143,225526147,4096,4110,103.6186
1785505318397755800,4144,225576147,4096,4110,2.666
1785505318410823500,4145,225626147,4096,4110,13.0677
1785505318496587700,4146,225676147,4096,4110,85.7642
1785505318553160500,4147,225726147,4096,4110,56.5728
1785505318600925700,4148,225776147,4096,4110,47.7652
1785505318610653000,4149,225826147,4096,4110,9.7273
1785505318893763100,4150,225876185,4096,4110,283.1101
1785505318898541700,4151,225926158,4096,4110,4.7786
1785505318901457600,4152,225976147,4096,4110,2.9159
1785505318904069000,4153,226026144,4096,4110,2.6114
1785505318906700500,4154,226076147,4096,4110,2.6315
1785505318909450400,4155,226126147,4096,4110,2.7499
1785505318960130600,4156,226176147,4096,4110,50.6802
1785505319012093700,4157,226226148,4096,4110,51.9631
1785505319109771100,4158,226276147,4096,4110,97.6774
1785505319155052800,4159,226326147,4096,4110,45.2817
1785505319213104200,4160,226375208,4096,4110,58.0514
1785505319218444800,4161,226426147,4096,4110,5.3406
1785505319262690200,4162,226476147,4096,4110,44.2454
1785505319319830000,4163,226526147,4096,4110,57.1398
1785505319361645500,4164,226576147,4096,4110,41.8155
1785505319420611700,4165,226626147,4096,4110,58.9662
1785505319519908500,4166,226676147,4096,4110,99.2968
1785505319526019900,4167,226726147,4096,4110,6.1114
1785505319562934600,4168,226776147,4096,4110,36.9147
1785505319623919200,4169,226826147,4096,4110,60.9846
1785505319723751400,4170,226876147,4096,4110,99.8322
1785505319890028200,4171,226926147,4096,4110,166.2768
1785505319893777300,4172,226976147,4096,4110,3.7491
1785505319896389800,4173,227026147,4096,4110,2.6125
1785505319898868100,4174,227076147,4096,4110,2.4783
1785505319926186100,4175,227126147,4096,4110,27.318
1785505320032372900,4176,227176147,4096,4110,106.1868
1785505320037421600,4177,227226147,4096,4110,5.0487
1785505320064513000,4178,227276147,4096,4110,27.0914
1785505320136873300,4179,227326147,4096,4110,72.3603
1785505320166454700,4180,227376147,4096,4110,29.5814
1785505320239104200,4181,227426147,4096,4110,72.6495
1785505320338893900,4182,227476147,4096,4110,99.7897
1785505320345053000,4183,227526147,4096,4110,6.1591
