recv_time_ns,seq,send_ts_us,payload_bytes,frame_bytes,arrival_interval_ms
1785338480158114800,254210,23211052118,4096,4110,81.4467
1785338480259174600,254211,23211102118,4096,4110,101.0598
1785338480272558100,254212,23211152118,4096,4110,13.3835
1785338480283680500,254213,23211202118,4096,4110,11.1224
1785338480362320000,254214,23211252118,4096,4110,78.6395
1785338480413985100,254215,23211302118,4096,4110,51.6651
1785338480462764700,254216,23211352118,4096,4110,48.7796
1785338480473636400,254217,23211402118,4096,4110,10.8717
1785338480565479600,254218,23211452118,4096,4110,91.8432
1785338480668786900,254219,23211502118,4096,4110,103.3073
1785338480679990700,254220,23211552118,4096,4110,11.2038
1785338480691519800,254221,23211602118,4096,4110,11.5291
1785338480768304100,254222,23211652118,4096,4110,76.7843
1785338480818401100,254223,23211702211,4096,4110,50.097
1785338480869045800,254224,23211752237,4096,4110,50.6447
1785338481071075600,254225,23211802118,4096,4110,202.0298
1785338481084240200,254226,23211852118,4096,4110,13.1646
1785338481094219200,254227,23211902118,4096,4110,9.979
1785338481104368500,254228,23211952118,4096,4110,10.1493
1785338481114164600,254229,23212002118,4096,4110,9.7961
1785338481179126500,254230,23212052118,4096,4110,64.9619
1785338481190187200,254231,23212102118,4096,4110,11.0607
1785338481223048300,254232,23212152118,4096,4110,32.8611
1785338481284242400,254233,23212202118,4096,4110,61.1941
1785338481385615800,254234,23212252118,4096,4110,101.3734
1785338481398608400,254235,23212302118,4096,4110,12.9926
1785338481423867600,254236,23212352118,4096,4110,25.2592
1785338481486841600,254237,23212402118,4096,4110,62.974
1785338481584247000,254238,23212452118,4096,4110,97.4054
1785338481596197100,254239,23212502118,4096,4110,11.9501
1785338481625036800,254240,23212552118,4096,4110,28.8397
1785338481692618000,254241,23212602118,4096,4110,67.5812
1785338481725245000,254242,23212652118,4096,4110,32.627
1785338481796679600,254243,23212702118,4096,4110,71.4346
1785338481824694400,254244,23212752118,4096,4110,28.0148
1785338482052511700,254245,23212802118,4096,4110,227.8173
1785338482071101100,254246,23212852118,4096,4110,18.5894
1785338482083315100,254247,23212902118,4096,4110,12.214
1785338482097804500,254248,23212952118,4096,4110,14.4894
1785338482110308800,254249,23213002118,4096,4110,12.5043
1785338482202589500,254250,23213052118,4096,4110,92.2807
1785338482220214400,254251,23213102118,4096,4110,17.6249
1785338482230267200,254252,23213152118,4096,4110,10.0528
1785338482307490100,254253,23213202118,4096,4110,77.2229
1785338482406244400,254254,23213252118,4096,4110,98.7543
1785338482414310800,254255,23213302118,4096,4110,8.0664
1785338482423877700,254256,23213352118,4096,4110,9.5669
1785338482515320200,254257,23213402118,4096,4110,91.4425
1785338482566122500,254258,23213452118,4096,4110,50.8023
1785338482614839300,254259,23213502121,4096,4110,48.7168
1785338482715684600,254260,23213552118,4096,4110,100.8453
1785338482727171900,254261,23213602118,4096,4110,11.4873
1785338482737442300,254262,23213652128,4096,4110,10.2704
1785338482821449600,254263,23213701325,4096,4110,84.0073
1785338482832316100,254264,23213752118,4096,4110,10.8665
1785338482921237000,254265,23213802118,4096,4110,88.9209
1785338483140945400,254266,23213852118,4096,4110,219.7084
1785338483151992600,254267,23213902118,4096,4110,11.0472
1785338483162450800,254268,23213952118,4096,4110,10.4582
1785338483181350800,254269,23214002118,4096,4110,18.9
1785338483194958600,254270,23214052118,4096,4110,13.6078
1785338483208976100,254271,23214102118,4096,4110,14.0175
1785338483227088200,254272,23214152118,4096,4110,18.1121
1785338483271533300,254273,23214202121,4096,4110,44.4451
1785338483333129400,254274,23214252118,4096,4110,61.5961
1785338483376695500,254275,23214302118,4096,4110,43.5661
1785338483432804000,254276,23214352118,4096,4110,56.1085
1785338483536637600,254277,23214402118,4096,4110,103.8336
1785338483549297800,254278,23214452118,4096,4110,12.6602
1785338483576148300,254279,23214502118,4096,4110,26.8505
1785338483639915700,254280,23214552118,4096,4110,63.7674
1785338483739233300,254281,23214602118,4096,4110,99.3176
1785338483752184500,254282,23214652118,4096,4110,12.9512
1785338483777379900,254283,23214702118,4096,4110,25.1954
1785338483844570400,254284,23214752118,4096,4110,67.1905
1785338483946575400,254285,23214802118,4096,4110,102.005
1785338484114900500,254286,23214852118,4096,4110,168.3251
1785338484128467300,254287,23214902118,4096,4110,13.5668
1785338484138736100,254288,23214952118,4096,4110,10.2688
1785338484152469200,254289,23215002118,4096,4110,13.7331
1785338484164412300,254290,23215052118,4096,4110,11.9431
1785338484183200200,254291,23215102118,4096,4110,18.7879
1785338484253465900,254292,23215152118,4096,4110,70.2657
1785338484354272100,254293,23215202118,4096,4110,100.8062
1785338484365127300,254294,23215252118,4096,4110,10.8552
1785338484376656500,254295,23215302118,4096,4110,11.5292
1785338484456777900,254296,23215352118,4096,4110,80.1214
1785338484557420700,254297,23215402118,4096,4110,100.6428
1785338484567169200,254298,23215452118,4096,4110,9.7485
1785338484576902700,254299,23215502118,4096,4110,9.7335
1785338484666792300,254300,23215552118,4096,4110,89.8896
1785338484765596600,254301,23215602118,4096,4110,98.8043
1785338484777552000,254302,23215652118,4096,4110,11.9554
1785338484789772900,254303,23215701244,4096,4110,12.2209
1785338484866799100,254304,23215752118,4096,4110,77.0262
1785338484919700800,254305,23215802127,4096,4110,52.9017
1785338484964249900,254306,23215852219,4096,4110,44.5491
1785338485137462400,254307,23215902119,4096,4110,173.2125
1785338485149389600,254308,23215952118,4096,4110,11.9272
1785338485159504000,254309,23216002118,4096,4110,10.1144
1785338485170277100,254310,23216052118,4096,4110,10.7731
1785338485180174700,254311,23216102118,4096,4110,9.8976
1785338485275016500,254312,23216152118,4096,4110,94.8418
1785338485288565900,254313,23216202118,4096,4110,13.5494
1785338485323107800,254314,23216252118,4096,4110,34.5419
1785338485378852700,254315,23216302118,4096,4110,55.7449
1785338485424342900,254316,23216352118,4096,4110,45.4902
1785338485481190700,254317,23216402118,4096,4110,56.8478
1785338485584790400,254318,23216452118,4096,4110,103.5997
1785338485596965200,254319,23216502118,4096,4110,12.1748
1785338485625117900,254320,23216552118,4096,4110,28.1527
1785338485702305800,254321,23216602118,4096,4110,77.1879
1785338485784843200,254322,23216652118,4096,4110,82.5374
1785338485795244000,254323,23216702118,4096,4110,10.4008
1785338485823395700,254324,23216752118,4096,4110,28.1517
1785338485891647100,254325,23216802118,4096,4110,68.2514
1785338485997767000,254326,23216852118,4096,4110,106.1199
1785338486167436200,254327,23216902118,4096,4110,169.6692
1785338486204741700,254328,23216952118,4096,4110,37.3055
1785338486224633700,254329,23217002118,4096,4110,19.892
1785338486233825900,254330,23217052118,4096,4110,9.1922
1785338486244828300,254331,23217102118,4096,4110,11.0024
1785338486253886700,254332,23217152118,4096,4110,9.0584
1785338486304168300,254333,23217202118,4096,4110,50.2816
1785338486331248900,254334,23217252118,4096,4110,27.0806
1785338486467678800,254335,23217302118,4096,4110,136.4299
1785338486578155800,254336,23217352118,4096,4110,110.477
1785338486632640000,254337,23217402118,4096,4110,54.4842
1785338486668085900,254338,23217452118,4096,4110,35.4459
1785338486686049900,254339,23217502118,4096,4110,17.964
1785338486709709000,254340,23217552118,4096,4110,23.6591
1785338486718686400,254341,23217602118,4096,4110,8.9774
1785338486728868800,254342,23217652344,4096,4110,10.1824
1785338486813231300,254343,23217702118,4096,4110,84.3625
1785338486914327000,254344,23217752118,4096,4110,101.0957
1785338486924693500,254345,23217802118,4096,4110,10.3665
1785338486935048000,254346,23217852123,4096,4110,10.3545
1785338487160185400,254347,23217902118,4096,4110,225.1374
1785338487178258600,254348,23217952148,4096,4110,18.0732
1785338487194738500,254349,23218002121,4096,4110,16.4799
1785338487205702300,254350,23218052118,4096,4110,10.9638
1785338487219777900,254351,23218102118,4096,4110,14.0756
1785338487270935000,254352,23218152118,4096,4110,51.1571
1785338487319793000,254353,23218202118,4096,4110,48.858
1785338487363962900,254354,23218252118,4096,4110,44.1699
1785338487420615900,254355,23218302118,4096,4110,56.653
1785338487430258700,254356,23218352118,4096,4110,9.6428
1785338487471196000,254357,23218402118,4096,4110,40.9373
1785338487531871600,254358,23218452118,4096,4110,60.6756
1785338487634157700,254359,23218502118,4096,4110,102.2861
1785338487646241800,254360,23218552118,4096,4110,12.0841
1785338487675968500,254361,23218602118,4096,4110,29.7267
1785338487733914300,254362,23218652118,4096,4110,57.9458
1785338487838809700,254363,23218702118,4096,4110,104.8954
1785338487848808400,254364,23218752118,4096,4110,9.9987
1785338487876395300,254365,23218802118,4096,4110,27.5869
1785338487941223600,254366,23218852118,4096,4110,64.8283
1785338488041969700,254367,23218902118,4096,4110,100.7461
1785338488214928900,254368,23218952118,4096,4110,172.9592
1785338488227966100,254369,23219002118,4096,4110,13.0372
1785338488237984300,254370,23219052118,4096,4110,10.0182
1785338488248134100,254371,23219102118,4096,4110,10.1498
1785338488256556700,254372,23219152118,4096,4110,8.4226
1785338488277537500,254373,23219202118,4096,4110,20.9808
1785338488351445600,254374,23219252118,4096,4110,73.9081
1785338488380760000,254375,23219302118,4096,4110,29.3144
1785338488455139500,254376,23219352118,4096,4110,74.3795
1785338488482331600,254377,23219402118,4096,4110,27.1921
1785338488553362000,254378,23219452118,4096,4110,71.0304
1785338488654413100,254379,23219502118,4096,4110,101.0511
1785338488665963900,254380,23219552118,4096,4110,11.5508
1785338488676192800,254381,23219602118,4096,4110,10.2289
1785338488759061600,254382,23219652118,4096,4110,82.8688
1785338488861584900,254383,23219702118,4096,4110,102.5233
1785338488873340000,254384,23219752118,4096,4110,11.7551
1785338488885356300,254385,23219802118,4096,4110,12.0163
1785338488965881100,254386,23219852118,4096,4110,80.5248
1785338489063132900,254387,23219902118,4096,4110,97.2518
1785338489207386000,254388,23219952118,4096,4110,144.2531
1785338489221825100,254389,23220002153,4096,4110,14.4391
1785338489232785500,254390,23220052118,4096,4110,10.9604
1785338489243057300,254391,23220102125,4096,4110,10.2718
1785338489264463100,254392,23220152120,4096,4110,21.4058
1785338489272881000,254393,23220202156,4096,4110,8.4179
1785338489324273700,254394,23220252118,4096,4110,51.3927
1785338489373700400,254395,23220302118,4096,4110,49.4267
1785338489425405300,254396,23220352118,4096,4110,51.7049
1785338489473406200,254397,23220402118,4096,4110,48.0009
1785338489523914800,254398,23220452119,4096,4110,50.5086
1785338489576652500,254399,23220502118,4096,4110,52.7377
1785338489624737600,254400,23220552118,4096,4110,48.0851
1785338489683578000,254401,23220602118,4096,4110,58.8404
1785338489781930400,254402,23220652118,4096,4110,98.3524
1785338489793922200,254403,23220702118,4096,4110,11.9918
1785338489825417600,254404,23220752118,4096,4110,31.4954
1785338489887690500,254405,23220802118,4096,4110,62.2729
1785338489986486200,254406,23220852118,4096,4110,98.7957
1785338489997902000,254407,23220902118,4096,4110,11.4158
1785338490023378900,254408,23220952118,4096,4110,25.4769
1785338490230479900,254409,23221002118,4096,4110,207.101
1785338490243877400,254410,23221052118,4096,4110,13.3975
1785338490256271600,254411,23221102118,4096,4110,12.3942
1785338490266574800,254412,23221152118,4096,4110,10.3032
1785338490298709300,254413,23221202118,4096,4110,32.1345
1785338490331855200,254414,23221252118,4096,4110,33.1459
1785338490396710600,254415,23221302118,4096,4110,64.8554
1785338490499866500,254416,23221352118,4096,4110,103.1559
1785338490509979100,254417,23221402118,4096,4110,10.1126
1785338490529202900,254418,23221452118,4096,4110,19.2238
1785338490603759900,254419,23221502118,4096,4110,74.557
1785338490702316000,254420,23221552118,4096,4110,98.5561
1785338490711805400,254421,23221602118,4096,4110,9.4894
1785338490731549000,254422,23221652118,4096,4110,19.7436
1785338490809726000,254423,23221702118,4096,4110,78.177
1785338490909524500,254424,23221752118,4096,4110,99.7985
1785338490922283400,254425,23221802118,4096,4110,12.7589
1785338490932998200,254426,23221852118,4096,4110,10.7148
1785338491010878000,254427,23221902118,4096,4110,77.8798
1785338491061676600,254428,23221952118,4096,4110,50.7986
1785338491244349900,254429,23222002118,4096,4110,182.6733
1785338491260197600,254430,23222052118,4096,4110,15.8477
1785338491273555300,254431,23222102118,4096,4110,13.3577
1785338491285425200,254432,23222152287,4096,4110,11.8699
1785338491324084100,254433,23222202118,4096,4110,38.6589
1785338491337236600,254434,23222252118,4096,4110,13.1525
1785338491420777400,254435,23222302118,4096,4110,83.5408
1785338491433384400,254436,23222352127,4096,4110,12.607
1785338491521024000,254437,23222402118,4096,4110,87.6396
1785338491532376100,254438,23222452118,4096,4110,11.3521
1785338491572628000,254439,23222502118,4096,4110,40.2519
1785338491672251400,254440,23222552118,4096,4110,99.6234
1785338491726457700,254441,23222602118,4096,4110,54.2063
1785338491738314800,254442,23222652118,4096,4110,11.8571
1785338491774747600,254443,23222702118,4096,4110,36.4328
1785338491838399600,254444,23222752118,4096,4110,63.652
1785338491932127100,254445,23222802118,4096,4110,93.7275
1785338491943741300,254446,23222852118,4096,4110,11.6142
1785338491977282500,254447,23222902118,4096,4110,33.5412
1785338492037175200,254448,23222952118,4096,4110,59.8927
1785338492137247100,254449,23223002118,4096,4110,100.0719
1785338492287490800,254450,23223052118,4096,4110,150.2437
1785338492301127400,254451,23223102118,4096,4110,13.6366
1785338492311518900,254452,23223152118,4096,4110,10.3915
1785338492341452900,254453,23223202118,4096,4110,29.934
1785338492356044600,254454,23223252118,4096,4110,14.5917
1785338492374089400,254455,23223302118,4096,4110,18.0448
1785338492445864500,254456,23223352118,4096,4110,71.7751
1785338492547359300,254457,23223402118,4096,4110,101.4948
1785338492558896000,254458,23223452118,4096,4110,11.5367
1785338492575323200,254459,23223502118,4096,4110,16.4272
1785338492649078200,254460,23223552118,4096,4110,73.755
1785338492683406900,254461,23223602118,4096,4110,34.3287
1785338492753268100,254462,23223652118,4096,4110,69.8612
1785338492856035800,254463,23223702118,4096,4110,102.7677
1785338492868688600,254464,23223752118,4096,4110,12.6528
1785338492880961700,254465,23223802118,4096,4110,12.2731
1785338492955777000,254466,23223852118,4096,4110,74.8153
1785338493058337100,254467,23223902118,4096,4110,102.5601
1785338493068503100,254468,23223952118,4096,4110,10.166
1785338493078755700,254469,23224002118,4096,4110,10.2526
1785338493299756000,254470,23224052118,4096,4110,221.0003
1785338493311162000,254471,23224102118,4096,4110,11.406
1785338493321445000,254472,23224152118,4096,4110,10.283
1785338493331382500,254473,23224202118,4096,4110,9.9375
1785338493366653200,254474,23224252119,4096,4110,35.2707
1785338493415024200,254475,23224302118,4096,4110,48.371
1785338493474917800,254476,23224352118,4096,4110,59.8936
1785338493522135400,254477,23224402118,4096,4110,47.2176
1785338493569862200,254478,23224452118,4096,4110,47.7268
1785338493582422500,254479,23224502118,4096,4110,12.5603
1785338493626197900,254480,23224552118,4096,4110,43.7754
1785338493676596900,254481,23224602118,4096,4110,50.399
1785338493824062600,254482,23224652118,4096,4110,147.4657
1785338493883420000,254483,23224702118,4096,4110,59.3574
1785338493953527500,254484,23224752118,4096,4110,70.1075
1785338493995845900,254485,23224802118,4096,4110,42.3184
1785338494030856500,254486,23224852118,4096,4110,35.0106
1785338494049128500,254487,23224902118,4096,4110,18.272
1785338494079098000,254488,23224952118,4096,4110,29.9695
1785338494090776800,254489,23225002118,4096,4110,11.6788
1785338494122480400,254490,23225052118,4096,4110,31.7036
1785338494385840300,254491,23225102118,4096,4110,263.3599
1785338494397747500,254492,23225152118,4096,4110,11.9072
1785338494409108700,254493,23225202118,4096,4110,11.3612
1785338494448103200,254494,23225252118,4096,4110,38.9945
1785338494463328500,254495,23225302118,4096,4110,15.2253
1785338494487363500,254496,23225352118,4096,4110,24.035
1785338494496020900,254497,23225402118,4096,4110,8.6574
1785338494532649000,254498,23225452118,4096,4110,36.6281
1785338494593787400,254499,23225502118,4096,4110,61.1384
1785338494630785300,254500,23225552118,4096,4110,36.9979
1785338494699964600,254501,23225602118,4096,4110,69.1793
1785338494730985400,254502,23225652118,4096,4110,31.0208
1785338494801109600,254503,23225702118,4096,4110,70.1242
1785338494831219300,254504,23225752118,4096,4110,30.1097
1785338494909531700,254505,23225802118,4096,4110,78.3124
1785338495006036000,254506,23225852118,4096,4110,96.5043
1785338495016779500,254507,23225902118,4096,4110,10.7435
1785338495031364400,254508,23225952118,4096,4110,14.5849
1785338495111058200,254509,23226002118,4096,4110,79.6938
1785338495209035000,254510,23226052118,4096,4110,97.9768
1785338495355847900,254511,23226102118,4096,4110,146.8129
1785338495370456100,254512,23226152118,4096,4110,14.6082
1785338495385010800,254513,23226202118,4096,4110,14.5547
1785338495397868500,254514,23226252118,4096,4110,12.8577
1785338495415139800,254515,23226302118,4096,4110,17.2713
1785338495520743100,254516,23226352118,4096,4110,105.6033
1785338495531204700,254517,23226402118,4096,4110,10.4616
1785338495545535800,254518,23226452280,4096,4110,14.3311
1785338495616580000,254519,23226502118,4096,4110,71.0442
1785338495626323800,254520,23226552119,4096,4110,9.7438
1785338495717445300,254521,23226602118,4096,4110,91.1215
1785338495727664300,254522,23226652341,4096,4110,10.219
1785338495774150300,254523,23226702118,4096,4110,46.486
1785338495871637800,254524,23226752118,4096,4110,97.4875
1785338495882715700,254525,23226802118,4096,4110,11.0779
1785338495927713700,254526,23226852118,4096,4110,44.998
1785338495977176600,254527,23226902118,4096,4110,49.4629
1785338496029086600,254528,23226952118,4096,4110,51.91
1785338496132677800,254529,23227002118,4096,4110,103.5912
1785338496143770600,254530,23227052118,4096,4110,11.0928
1785338496172810900,254531,23227102118,4096,4110,29.0403
1785338496434526500,254532,23227152118,4096,4110,261.7156
1785338496457197400,254533,23227202118,4096,4110,22.6709
1785338496469330100,254534,23227252118,4096,4110,12.1327
1785338496478177600,254535,23227302118,4096,4110,8.8475
1785338496487528400,254536,23227352118,4096,4110,9.3508
1785338496541218900,254537,23227402118,4096,4110,53.6905
1785338496552105300,254538,23227452118,4096,4110,10.8864
1785338496575721700,254539,23227502118,4096,4110,23.6164
1785338496647207800,254540,23227552118,4096,4110,71.4861
1785338496744293600,254541,23227602118,4096,4110,97.0858
1785338496757978900,254542,23227652118,4096,4110,13.6853
1785338496775334400,254543,23227702118,4096,4110,17.3555
1785338496847289400,254544,23227752118,4096,4110,71.955
1785338496880015600,254545,23227802118,4096,4110,32.7262
1785338496952316700,254546,23227852118,4096,4110,72.3011
1785338496982933200,254547,23227902118,4096,4110,30.6165
1785338497054750100,254548,23227952118,4096,4110,71.8169
1785338497157203800,254549,23228002118,4096,4110,102.4537
1785338497171048100,254550,23228052118,4096,4110,13.8443
1785338497182632000,254551,23228102118,4096,4110,11.5839
1785338497388319400,254552,23228152118,4096,4110,205.6874
1785338497401781800,254553,23228202118,4096,4110,13.4624
1785338497411034500,254554,23228252118,4096,4110,9.2527
1785338497421995600,254555,23228302118,4096,4110,10.9611
1785338497460944500,254556,23228352118,4096,4110,38.9489
1785338497564431800,254557,23228402118,4096,4110,103.4873
1785338497575252000,254558,23228452118,4096,4110,10.8202
1785338497585436600,254559,23228502125,4096,4110,10.1846
1785338497670503200,254560,23228552118,4096,4110,85.0666
1785338497681683500,254561,23228602118,4096,4110,11.1803
1785338497768145200,254562,23228652118,4096,4110,86.4617
1785338497814992500,254563,23228702285,4096,4110,46.8473
1785338497871282000,254564,23228752118,4096,4110,56.2895
1785338497920478900,254565,23228802118,4096,4110,49.1969
1785338497973104600,254566,23228852118,4096,4110,52.6257
1785338497984196600,254567,23228902118,4096,4110,11.092
1785338498025386800,254568,23228952118,4096,4110,41.1902
1785338498075729500,254569,23229002118,4096,4110,50.3427
1785338498128682800,254570,23229052118,4096,4110,52.9533
1785338498181504000,254571,23229102118,4096,4110,52.8212
1785338498280590100,254572,23229152118,4096,4110,99.0861
1785338498463084100,254573,23229202118,4096,4110,182.494
1785338498477664700,254574,23229252118,4096,4110,14.5806
1785338498496984500,254575,23229302118,4096,4110,19.3198
1785338498510556700,254576,23229352118,4096,4110,13.5722
1785338498523521600,254577,23229402118,4096,4110,12.9649
1785338498532817800,254578,23229452118,4096,4110,9.2962
1785338498584437300,254579,23229502118,4096,4110,51.6195
1785338498688782600,254580,23229552118,4096,4110,104.3453
1785338498697939300,254581,23229602118,4096,4110,9.1567
1785338498720849000,254582,23229652118,4096,4110,22.9097
1785338498795807000,254583,23229702118,4096,4110,74.958
1785338498895260000,254584,23229752118,4096,4110,99.453
1785338498906274800,254585,23229802118,4096,4110,11.0148
1785338498928496500,254586,23229852118,4096,4110,22.2217
1785338499000667000,254587,23229902118,4096,4110,72.1705
1785338499096655500,254588,23229952118,4096,4110,95.9885
1785338499107729000,254589,23230002118,4096,4110,11.0735
1785338499128430800,254590,23230052118,4096,4110,20.7018
1785338499206781600,254591,23230102118,4096,4110,78.3508
1785338499304890900,254592,23230152118,4096,4110,98.1093
1785338499451232100,254593,23230202118,4096,4110,146.3412
1785338499466169800,254594,23230252118,4096,4110,14.9377
1785338499475802700,254595,23230302118,4096,4110,9.6329
1785338499511425300,254596,23230352118,4096,4110,35.6226
1785338499523090600,254597,23230402118,4096,4110,11.6653
1785338499532749300,254598,23230452118,4096,4110,9.6587
1785338499614297400,254599,23230502118,4096,4110,81.5481
1785338499665803700,254600,23230552118,4096,4110,51.5063
1785338499713205600,254601,23230602118,4096,4110,47.4019
1785338499816270000,254602,23230652118,4096,4110,103.0644
1785338499827367200,254603,23230702118,4096,4110,11.0972
1785338499837361700,254604,23230752118,4096,4110,9.9945
1785338499919167400,254605,23230802118,4096,4110,81.8057
1785338499965999100,254606,23230852125,4096,4110,46.8317
1785338500022685100,254607,23230902118,4096,4110,56.686
1785338500034123600,254608,23230952118,4096,4110,11.4385
1785338500071954800,254609,23231002118,4096,4110,37.8312
1785338500128763100,254610,23231052118,4096,4110,56.8083
1785338500175238200,254611,23231102118,4096,4110,46.4751
1785338500228102900,254612,23231152118,4096,4110,52.8647
1785338500274642100,254613,23231202118,4096,4110,46.5392
1785338500490008800,254614,23231252118,4096,4110,215.3667
1785338500505774500,254615,23231302118,4096,4110,15.7657
1785338500516919700,254616,23231352118,4096,4110,11.1452
1785338500526806200,254617,23231402118,4096,4110,9.8865
1785338500536841200,254618,23231452118,4096,4110,10.035
1785338500641154700,254619,23231502118,4096,4110,104.3135
1785338500652687000,254620,23231552118,4096,4110,11.5323
1785338500673476300,254621,23231602118,4096,4110,20.7893
1785338500739833300,254622,23231652118,4096,4110,66.357
1785338500838052400,254623,23231702118,4096,4110,98.2191
1785338500848519900,254624,23231752118,4096,4110,10.4675
1785338500872232700,254625,23231802118,4096,4110,23.7128
1785338500947617700,254626,23231852118,4096,4110,75.385
1785338500976593200,254627,23231902118,4096,4110,28.9755
1785338501049725500,254628,23231952118,4096,4110,73.1323
1785338501079735700,254629,23232002118,4096,4110,30.0102
1785338501150299000,254630,23232052118,4096,4110,70.5633
1785338501253002300,254631,23232102118,4096,4110,102.7033
1785338501265483700,254632,23232152118,4096,4110,12.4814
1785338501281146300,254633,23232202118,4096,4110,15.6626
1785338501480944000,254634,23232252118,4096,4110,199.7977
1785338501493847900,254635,23232302118,4096,4110,12.9039
1785338501505357500,254636,23232352118,4096,4110,11.5096
1785338501516004600,254637,23232402118,4096,4110,10.6471
1785338501559295200,254638,23232452118,4096,4110,43.2906
1785338501659881600,254639,23232502118,4096,4110,100.5864
1785338501671815600,254640,23232552118,4096,4110,11.934
1785338501682890000,254641,23232602118,4096,4110,11.0744
1785338501770047400,254642,23232652118,4096,4110,87.1574
1785338501866418000,254643,23232702118,4096,4110,96.3706
1785338501881078100,254644,23232752118,4096,4110,14.6601
1785338501895071600,254645,23232801333,4096,4110,13.9935
1785338501967153500,254646,23232852118,4096,4110,72.0819
1785338501978334300,254647,23232902132,4096,4110,11.1808
1785338502070887700,254648,23232952118,4096,4110,92.5534
1785338502080887200,254649,23233002118,4096,4110,9.9995
1785338502124442200,254650,23233052118,4096,4110,43.555
1785338502177270700,254651,23233102118,4096,4110,52.8285
1785338502270605800,254652,23233152118,4096,4110,93.3351
1785338502287152300,254653,23233202118,4096,4110,16.5465
1785338502528257700,254654,23233252118,4096,4110,241.1054
1785338502538721400,254655,23233302118,4096,4110,10.4637
1785338502549108400,254656,23233352118,4096,4110,10.387
1785338502560180400,254657,23233402118,4096,4110,11.072
1785338502581878800,254658,23233452118,4096,4110,21.6984
1785338502590506500,254659,23233502118,4096,4110,8.6277
1785338502623243500,254660,23233552118,4096,4110,32.737
1785338502688518400,254661,23233602118,4096,4110,65.2749
1785338502787213900,254662,23233652118,4096,4110,98.6955
1785338502798460700,254663,23233702118,4096,4110,11.2468
1785338502824682900,254664,23233752118,4096,4110,26.2222
1785338502891534700,254665,23233802118,4096,4110,66.8518
1785338502990893400,254666,23233852118,4096,4110,99.3587
1785338503002289100,254667,23233902118,4096,4110,11.3957
1785338503023174400,254668,23233952118,4096,4110,20.8853
1785338503094725900,254669,23234002118,4096,4110,71.5515
1785338503202714800,254670,23234052118,4096,4110,107.9889
1785338503213864000,254671,23234102118,4096,4110,11.1492
1785338503228215200,254672,23234152118,4096,4110,14.3512
1785338503300252800,254673,23234202118,4096,4110,72.0376
1785338503400990700,254674,23234252118,4096,4110,100.7379
1785338503546934800,254675,23234302118,4096,4110,145.9441
1785338503559541100,254676,23234352118,4096,4110,12.6063
1785338503569832500,254677,23234402118,4096,4110,10.2914
1785338503605195800,254678,23234452118,4096,4110,35.3633
1785338503615847500,254679,23234502118,4096,4110,10.6517
1785338503626625900,254680,23234552118,4096,4110,10.7784
1785338503715762500,254681,23234602118,4096,4110,89.1366
1785338503809626500,254682,23234652118,4096,4110,93.864
1785338503821827500,254683,23234702118,4096,4110,12.201
1785338503833166900,254684,23234752118,4096,4110,11.3394
1785338503915967600,254685,23234802118,4096,4110,82.8007
1785338503967432300,254686,23234852118,4096,4110,51.4647
1785338504016113800,254687,23234902127,4096,4110,48.6815
1785338504064306200,254688,23234952118,4096,4110,48.1924
1785338504121392600,254689,23235002118,4096,4110,57.0864
1785338504131602900,254690,23235052118,4096,4110,10.2103
1785338504216754500,254691,23235102127,4096,4110,85.1516
1785338504264466100,254692,23235152118,4096,4110,47.7116
1785338504320617500,254693,23235201314,4096,4110,56.1514
1785338504332480000,254694,23235252118,4096,4110,11.8625
1785338504377786800,254695,23235302118,4096,4110,45.3068
1785338504553197400,254696,23235352118,4096,4110,175.4106
1785338504566835200,254697,23235402118,4096,4110,13.6378
1785338504577664600,254698,23235452118,4096,4110,10.8294
1785338504587746600,254699,23235502118,4096,4110,10.082
1785338504630571900,254700,23235552118,4096,4110,42.8253
1785338504734124400,254701,23235602118,4096,4110,103.5525
1785338504746178800,254702,23235652118,4096,4110,12.0544
1785338504774751500,254703,23235702118,4096,4110,28.5727
1785338504836822400,254704,23235752118,4096,4110,62.0709
1785338504937160800,254705,23235802118,4096,4110,100.3384
1785338504951014200,254706,23235852118,4096,4110,13.8534
1785338504971261800,254707,23235902118,4096,4110,20.2476
1785338505037662600,254708,23235952118,4096,4110,66.4008
1785338505142054800,254709,23236002118,4096,4110,104.3922
1785338505152256900,254710,23236052118,4096,4110,10.2021
1785338505173200800,254711,23236102118,4096,4110,20.9439
1785338505243490500,254712,23236152118,4096,4110,70.2897
1785338505345594100,254713,23236202118,4096,4110,102.1036
1785338505355782000,254714,23236252118,4096,4110,10.1879
1785338505377291300,254715,23236302118,4096,4110,21.5093
1785338505576984400,254716,23236352118,4096,4110,199.6931
1785338505593405300,254717,23236402118,4096,4110,16.4209
1785338505603904700,254718,23236452118,4096,4110,10.4994
1785338505654704200,254719,23236502118,4096,4110,50.7995
1785338505666394000,254720,23236552118,4096,4110,11.6898
1785338505681879300,254721,23236602118,4096,4110,15.4853
1785338505758015100,254722,23236652118,4096,4110,76.1358
1785338505781264800,254723,23236702118,4096,4110,23.2497
1785338505857870400,254724,23236752118,4096,4110,76.6056
1785338505961140100,254725,23236802118,4096,4110,103.2697
1785338505971481900,254726,23236852118,4096,4110,10.3418
1785338505981726200,254727,23236902128,4096,4110,10.2443
