window_end_ns,elapsed_s,fps,rate_kib_s,missing_frames,loss_rate,crc_errors,old_frames,avg_interval_ms,interval_jitter_ms,bandwidth_jitter_kib_s
1785505172881172800,1.031811800000014,20.35254878845126,81.68845265677214,0,0.0,0,0,52.11840952380952,51.39556615846259,1.8213484923509435
1785505173909421800,1.0282472999999754,19.45057380651569,78.06822103982371,0,0.0,0,0,51.410105,38.89843234889489,1.8114379023761107
1785505174921617600,1.012191199999961,19.759112705189267,79.30659493977332,0,0.0,0,0,46.33386,52.708440624343034,1.775193825803119
1785505175945839100,1.0242219000000432,20.50336943586064,82.29379724744847,0,0.0,0,0,50.21041904761904,53.9147665337857,1.7729336349017963
1785505176978278400,1.0324429999999438,19.371529469424548,77.75096300716298,0,0.0,0,0,54.388234999999995,50.195597384749476,1.817568944689077
1785505177993885400,1.0156043000000636,20.677344513014255,82.99207612157089,0,0.0,0,0,45.863747619047615,39.41234434162245,1.8714122466882452
1785505179018554100,1.024671000000012,19.518460071573962,78.3406942325869,0,0.0,0,0,50.06311,57.10768742370026,1.8920776307579117
1785505180044855400,1.026303799999937,20.46177749707376,82.12686085251285,0,0.0,0,0,52.486533333333334,53.570132846048956,1.8885043330817488
1785505181066396200,1.0215375000000222,19.57833168141117,78.58099922910148,0,0.0,0,0,47.060719999999996,48.43511766695948,1.8932843546445284
1785505182097248300,1.030853499999921,20.371468884765495,81.76439171522088,0,0.0,0,0,52.91129047619047,84.05478523847351,1.8896257555394227
1785505183115408500,1.0181621000001542,19.64323755519575,78.84151010923294,0,0.0,0,0,50.909605,46.542583743984,1.8636396951810137
1785505184138237600,1.0228236999998899,20.531397541924637,82.40629286846705,0,0.0,0,0,46.28843809523809,39.62084384585311,1.8676225887345121
1785505185161934200,1.0236962000001313,19.537046244772068,78.41529303321602,0,0.0,0,0,50.135755,55.99535111509352,1.8869529780802325
1785505186185643500,1.0237088999999742,20.513644064245735,82.3350362344238,0,0.0,0,0,50.05564761904762,55.73023945666857,1.887522666133047
1785505187210109900,1.0244665000000168,19.52235627031208,78.3563322958815,0,0.0,0,0,50.037099999999995,54.90478700502688,1.87518307544668
1785505188236643600,1.0265397999999095,20.45707336432728,82.10798000721202,0,0.0,0,0,52.12197142857143,53.14234446010209,1.881092891501357
1785505189261308300,1.0246635999999398,19.518601031598248,78.34125999987188,0,0.0,0,0,51.232485,44.84630774404927,1.8787221279537498
1785505190283534400,1.0222269000000779,20.543384252555278,82.45440359179902,0,0.0,0,0,48.67785714285714,41.21506914358596,1.888150555565724
1785505191305328300,1.0217924000000949,19.573447600508814,78.56139613094847,0,0.0,0,0,47.71229,47.448578922282856,1.8918911986563438
1785505192331012700,1.02568169999995,20.474188044888606,82.17667271923064,0,0.0,0,0,49.92727142857143,52.169299356874085,1.9128169204561745
1785505193353579200,1.0225642000000335,19.558674164418573,78.50210040601596,0,0.0,0,0,50.35982,48.091683497260014,1.9032628231073099
1785505194389761000,1.0361871000000065,20.26661015177652,81.34352316777489,0,0.0,0,0,52.20294761904762,59.43810492342113,1.8833827298120869
1785505195408762600,1.0190030999999635,19.627025668519277,78.7764409156389,0,0.0,0,0,50.952890000000004,44.354521907086436,1.8671563965998068
1785505196438122100,1.0293581999999333,20.401061554667134,81.88316698211125,0,0.0,0,0,49.01526190476191,43.85317129075703,1.8598189350154266
1785505197448854800,1.0107282999999825,19.787711494770996,79.42138109717655,0,0.0,0,0,47.72811,44.037423967586335,1.836260133747734
